,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
44,76,8.676721,5.956332,3420.8281,2.3160555,2.1592054,3.6910582,0.078310125,0.072728574,0.06772295,1960.6057,3420.8281,16,3
45,77,8.4262085,6.3420815,2230.7256,2.2462044,2.1316428,1.4274703,0.092488036,0.08765894,0.051002286,1512.1049,2230.7256,16,3
46,78,8.846335,6.005804,2568.4844,1.9141293,2.0207236,9.620135,0.07884495,0.0839074,0.052750573,1946.2772,2568.4844,16,3
68,156,8.5605955,6.0318866,2486.4402,1.9714414,2.1653152,5.878423,0.08018814,0.08894987,0.08953605,1909.7671,2486.4402,33,3
69,157,8.645444,5.867872,1978.6381,2.4112062,2.1821687,1.9479591,0.10708398,0.09640441,0.09498877,1186.1769,1978.6381,33,3
70,158,8.675208,6.0249934,3758.9033,2.140724,2.1434507,4.136423,0.06880402,0.06889593,0.0012721511,2377.1558,3758.9033,33,3
84,196,8.684647,6.027209,6946.457,2.3937225,2.4838204,-14.768568,0.049554203,0.05098019,0.03627392,3233.622,6946.457,45,3
85,197,8.469431,6.0903172,5673.0044,2.089972,2.1713405,-6.059287,0.051013183,0.05281393,0.03747383,3684.98,5673.0044,45,3
86,198,8.788723,5.9421163,8653.55,2.9016464,2.6654983,-39.620132,0.0396342,0.039740596,0.08138418,2901.6665,8653.55,45,3
90,235,6.6585793,13.071464,2822.9343,2.2599182,3.075082,-1.7903583,0.07895181,0.10482134,0.26508686,1107.4961,2822.9343,49,3
91,236,6.8680162,13.648734,6694.6577,3.6728141,3.90852,-29.851345,0.032263417,0.016094971,0.060305655,858.49963,6694.6577,49,3
92,237,6.766554,13.300556,1008.36646,1.7072705,2.0243382,8.196576,0.11922101,0.14774135,0.15662785,871.0246,1008.36646,49,3
93,245,6.3545666,14.230802,1614.2975,2.0710132,2.228886,-1.2155453,0.09582382,0.10260302,0.07083031,987.511,1614.2975,50,5
94,246,6.454913,13.67299,2638.536,2.3593466,3.1528826,-6.623665,0.078018464,0.09328712,0.25168586,928.04047,2638.536,50,5
95,247,6.114029,13.832806,1387.0894,1.913733,2.0897255,2.8989418,0.10326687,0.113611005,0.084217995,914.4229,1387.0894,50,5
96,248,6.281199,14.121765,2181.2634,2.4821868,2.4901812,-3.6896853,0.09305335,0.093296885,0.0032103742,932.61285,2181.2634,50,5
97,249,6.614597,13.593574,1258.7441,2.0372472,2.3298163,3.1301973,0.11721284,0.13632421,0.12557606,842.726,1258.7441,50,5
99,282,6.704224,8.456982,779.5133,1.4149562,2.3418233,16.454008,0.12422449,0.25997058,0.39578867,823.5216,779.5133,52,4
100,283,6.78712,8.706809,1866.1819,2.0406387,2.919936,4.092751,0.0956995,0.14415781,0.3011358,944.8762,1866.1819,52,4
101,284,7.281564,7.305027,2292.0474,1.9882754,2.8538132,4.6889563,0.08362281,0.12569842,0.30329168,1114.7231,2292.0474,52,4
102,285,7.0860305,6.2379518,3856.1804,2.3475811,4.037173,-3.1781158,0.06944131,0.1105524,0.41850862,860.7375,3856.1804,52,4
105,295,7.3418436,4.7362666,1393.0062,1.6829066,2.540317,4.288343,0.091574445,0.14639102,0.33752102,984.74414,1393.0062,54,3
106,296,7.209378,5.583364,2397.9395,2.3369236,2.8127499,-4.0597515,0.08444051,0.0979085,0.16916764,830.6437,2397.9395,54,3
107,297,7.1523347,6.274996,2793.4475,2.1301618,3.5913966,-0.0246102,0.07666953,0.12843812,0.4068709,1053.2653,2793.4475,54,3
114,382,8.597791,6.1680717,8634.411,2.534467,2.6687984,-29.833296,0.0427531,0.04385047,0.050334062,3643.0002,8634.411,60,7
115,383,8.174936,6.461924,8423.151,2.4046724,2.4796355,-19.48393,0.044733603,0.045765784,0.030231496,4205.198,8423.151,60,7
116,384,8.214411,6.3685274,5267.1216,2.0858974,2.168364,5.233373,0.056389805,0.058713794,0.038031716,3755.0054,5267.1216,60,7
117,385,8.514671,6.2641993,6858.4985,2.44286,2.2882168,-5.2165337,0.054155212,0.050988927,0.063304104,3714.5894,6858.4985,60,7
118,386,8.332676,6.3696003,8715.158,2.5305731,2.4132967,-14.247794,0.04743184,0.045617934,0.046343822,4156.4287,8715.158,60,7
119,387,8.504773,6.298452,7504.0513,2.3257797,2.2667656,-7.5490775,0.048981544,0.047857527,0.025373891,4398.0996,7504.0513,60,7
120,388,8.459028,6.165544,6916.095,2.1772902,2.259078,-4.478888,0.048687242,0.050397296,0.036204074,4243.4355,6916.095,60,7
121,390,8.502596,6.2836027,7181.1284,2.4614165,2.4276404,-9.176904,0.051995937,0.051378172,0.013722198,3598.4102,7181.1284,61,8
122,391,8.368253,6.3978586,5998.682,1.9906596,2.1716714,3.7703564,0.049843866,0.054461792,0.08335137,4396.203,5998.682,61,8
123,392,8.2262945,6.3435626,4291.167,1.9737775,2.0497646,13.298826,0.062223785,0.064937264,0.037071135,3411.7302,4291.167,61,8
124,393,8.511018,6.1801248,5349.7236,2.1739955,2.1121378,3.170935,0.057666264,0.055994406,0.028453464,3778.6917,5349.7236,61,8
125,394,8.474579,6.437353,6384.008,2.394977,2.3842962,-5.2583313,0.054967247,0.05474307,0.0044597145,3352.5586,6384.008,61,8
126,395,8.5390005,6.2599945,5309.881,2.1708539,2.4484453,3.218837,0.0578222,0.065437384,0.11337458,3004.0967,5309.881,61,8
127,396,8.412563,6.417241,4396.16,2.0826495,2.126357,11.446144,0.064476795,0.06599603,0.02055516,3157.339,4396.16,61,8
128,397,8.373803,6.25849,5005.7793,2.2049303,2.1886516,8.915321,0.06284701,0.06234089,0.0073828837,3326.2795,5005.7793,61,8
140,514,6.6277065,11.040356,2104.926,1.9905494,3.3698432,7.071607,0.09025939,0.1726862,0.40930504,848.0126,2104.926,71,5
141,515,5.99446,11.044596,5996.1104,2.9486527,5.1179953,-13.06695,0.061623592,0.05447454,0.42386568,816.15015,5996.1104,71,5
142,516,6.341323,11.226165,4477.6055,2.5498006,4.003034,-11.257898,0.063285105,0.073942594,0.363033,1056.8792,4477.6055,71,5
143,517,6.2176237,9.956393,2772.2192,2.2422752,3.5862765,-1.5467719,0.079316325,0.12209519,0.37476233,933.57697,2772.2192,71,5
144,518,6.69671,8.113838,2699.6497,2.2384534,3.4227276,2.6749184,0.08478061,0.13456261,0.34600306,906.5523,2699.6497,71,5
146,521,6.1710296,10.10864,3752.359,2.4405828,3.033929,-9.276287,0.06719357,0.077097885,0.19557028,1248.587,3752.359,73,3
147,522,5.9618216,10.045138,3793.2615,2.6525917,3.0062828,-6.9534154,0.073771015,0.08080003,0.11765064,1008.19165,3793.2615,73,3
148,523,6.170243,10.0891485,5314.095,2.66049,3.6723588,-17.736717,0.05632456,0.057148185,0.27553645,1197.7921,5314.095,73,3
153,614,6.2229753,14.162865,1458.6841,1.8758223,2.8635833,2.1710486,0.09718776,0.15398091,0.3449388,824.299,1458.6841,78,3
154,615,6.224411,14.141833,2947.2673,2.4217076,3.5552533,-5.267766,0.07808434,0.10205172,0.3188368,832.66296,2947.2673,78,3
155,616,6.1152816,14.276667,3112.0527,2.6386533,3.2388978,-12.233964,0.069984175,0.070580125,0.1853237,801.7261,3112.0527,78,3
158,647,6.1710134,13.527151,2977.228,2.360982,3.402131,0.25957116,0.08248436,0.118837774,0.30602852,1036.5887,2977.228,80,4
159,648,5.769465,14.037561,2887.9895,2.804012,2.9770803,-8.97868,0.07978795,0.08175189,0.05813356,818.0619,2887.9895,80,4
160,649,6.01094,12.91548,3945.9343,2.3533897,3.9470413,-9.707402,0.06383715,0.08015797,0.40375853,1044.8823,3945.9343,80,4
161,650,5.875571,13.970291,2426.5627,2.3105352,2.9286609,-4.9796343,0.08182222,0.097475424,0.21106085,993.77106,2426.5627,80,4
176,928,6.89665,8.729828,1944.248,2.3840413,2.7581942,-2.4618661,0.0972505,0.11012954,0.1356514,809.61523,1944.248,92,3
177,929,6.444135,8.671655,1981.4373,1.8289397,2.363739,5.7528453,0.08377136,0.11199942,0.22625144,1387.6259,1981.4373,92,3
178,930,6.8507133,7.2007804,1757.5946,1.57729,2.8196945,12.784707,0.081096694,0.17227831,0.4406167,1319.5088,1757.5946,92,3
195,1179,7.265593,5.672184,1419.6324,1.9183155,2.3781269,1.5112354,0.09979546,0.124958314,0.19335021,955.6021,1419.6324,107,3
196,1180,7.0126624,6.6590257,915.04956,1.4985777,2.3455698,8.122437,0.10814325,0.19212249,0.36110294,890.5869,915.04956,107,3
197,1181,7.4404335,6.418942,1422.2684,1.9449234,2.5043294,3.5678575,0.10483294,0.13952596,0.22337557,873.7336,1422.2684,107,3
209,1371,7.199556,6.5063634,2198.2622,2.478475,2.7558491,-2.5388622,0.095114194,0.10422042,0.10064921,873.868,2198.2622,117,3
210,1372,6.9872947,6.5866876,1644.5201,1.8189398,2.9856153,1.0362655,0.086919695,0.14495413,0.39076552,897.81506,1644.5201,117,3
211,1373,7.0734277,6.4777393,1464.237,2.0645518,2.2727861,-0.41921407,0.10181807,0.11169116,0.09162072,802.06085,1464.237,117,3
227,1494,6.099604,13.37816,1567.344,1.9099542,2.1696208,4.4686995,0.09867856,0.11386841,0.11968293,1221.2461,1567.344,129,9
228,1495,6.23911,13.274583,5155.5483,2.5774672,4.076964,-11.382032,0.060540333,0.07425664,0.3677974,1093.45,5155.5483,129,9
229,1496,6.154811,13.031172,2568.3235,2.2299407,2.656913,-2.650141,0.08051823,0.09411572,0.16070244,1234.4492,2568.3235,129,9
230,1497,6.4098988,12.97528,2352.0996,2.085195,3.467534,3.9653451,0.08605913,0.153567,0.3986519,918.1879,2352.0996,129,9
231,1498,6.3834357,12.826447,3672.7183,2.3633187,3.4603086,-1.6750691,0.07271313,0.10375458,0.31702083,1257.5212,3672.7183,129,9
232,1499,6.19452,13.257909,2762.0479,2.2740753,3.0407946,-4.167885,0.07749911,0.098080285,0.2521444,1079.011,2762.0479,129,9
233,1500,6.168703,13.066501,1717.7385,1.9242525,2.395777,8.782684,0.09990751,0.13086827,0.19681485,1270.7338,1717.7385,129,9
234,1501,6.276671,13.19776,2719.332,2.5510743,2.7191284,-7.4625254,0.080089934,0.08330898,0.061804403,1085.1455,2719.332,129,9
235,1502,6.155472,12.752267,3663.4365,2.2246125,4.265121,-0.984587,0.069214605,0.12847148,0.4784175,1094.1259,3663.4365,129,9
236,1503,6.543334,9.930523,3345.0872,2.1908615,4.3563285,0.2876158,0.07225829,0.1439779,0.49708533,893.0781,3345.0872,130,3
237,1504,6.4694424,11.659186,3909.738,2.150177,4.4689245,-3.8234518,0.063259095,0.114809714,0.5188603,1032.1827,3909.738,130,3
238,1505,6.645404,10.3777895,2512.8064,1.8545417,3.9981341,5.2416906,0.0741773,0.18305787,0.5361482,1025.2789,2512.8064,130,3
244,1546,6.391969,13.905834,1361.1389,2.0759878,2.261455,2.9752662,0.114163734,0.12552899,0.08201235,864.8001,1361.1389,135,3
245,1547,6.67447,13.863201,2169.5132,2.2122133,3.0216384,0.9528563,0.09170123,0.12634797,0.26787624,918.55634,2169.5132,135,3
246,1548,6.4798074,14.029092,1938.0573,2.183348,2.3926358,-0.045134746,0.094256125,0.10312633,0.08747169,1130.6117,1938.0573,135,3
247,1551,6.3219857,13.970633,1323.7844,2.0403042,2.189754,0.7402916,0.108571015,0.11665388,0.0682496,813.43567,1323.7844,136,6
248,1552,6.4750977,14.060032,2348.9512,2.6649063,2.9269412,-6.6473722,0.08803154,0.09253301,0.08952516,815.15015,2348.9512,136,6
249,1553,6.193227,13.987586,3157.785,2.8134053,2.8728297,-10.379512,0.07522448,0.07583133,0.020684972,935.6508,3157.785,136,6
250,1554,6.3229256,13.514529,1186.44,1.6634483,2.437595,7.302543,0.10325116,0.16590096,0.3175862,979.6806,1186.44,136,6
251,1555,6.5044317,13.805323,2416.6816,2.433998,2.7283456,-4.670788,0.08595313,0.09379115,0.10788498,1051.604,2416.6816,136,6
252,1556,6.2074175,13.387748,1426.8754,2.2161176,2.4117787,3.5224764,0.120892175,0.13315102,0.081127286,832.00305,1426.8754,136,6
256,1573,6.843735,10.492309,7539.1724,2.6950214,2.9189525,-26.401798,0.046952646,0.04826244,0.076716244,2269.0745,7539.1724,139,3
257,1574,6.9946632,10.331272,6301.1245,2.4519567,3.1297307,-23.415125,0.04835393,0.05178236,0.21655983,1824.1691,6301.1245,139,3
258,1575,6.1911755,12.027838,3503.7942,2.4547238,4.176076,-5.115695,0.07360404,0.106537886,0.4121937,902.5839,3503.7942,139,3
259,1576,6.1066055,14.138401,1423.8557,1.8180879,1.9639618,9.860967,0.10615967,0.11677394,0.07427532,1347.7098,1423.8557,140,4
260,1577,6.3535748,13.35397,2701.625,2.3184328,2.9833765,0.688655,0.085586704,0.11048199,0.22288293,1084.5704,2701.625,140,4
261,1578,6.2505774,12.601944,1330.7108,1.8066993,2.381557,13.172594,0.114604734,0.16661943,0.24137895,988.31415,1330.7108,140,4
262,1579,6.5612645,12.529127,2670.3225,2.148794,3.4353468,-1.9362259,0.077183954,0.11788536,0.3745045,955.2837,2670.3225,140,4
263,1581,6.1045294,12.871398,2904.0913,2.0863466,3.5541418,1.9342266,0.07522098,0.13202824,0.4129816,1004.3035,2904.0913,141,4
264,1582,6.409903,13.400215,4294.1323,2.3257644,4.258641,-11.407341,0.060081,0.06901849,0.45387167,1059.7362,4294.1323,141,4
265,1583,5.9605985,12.899585,2507.843,2.2435992,3.2127032,1.623732,0.08714731,0.12710848,0.30164754,1039.387,2507.843,141,4
266,1584,6.295932,12.884811,1850.6687,1.8869369,2.9035237,2.3475735,0.08636061,0.13731077,0.35012174,1027.9614,1850.6687,141,4
268,1587,6.27382,11.110841,1339.7731,1.6178856,2.78603,10.470536,0.09647093,0.1971467,0.41928637,969.8675,1339.7731,143,4
269,1588,6.280362,12.336843,1638.8429,1.8015778,2.8471565,5.7572007,0.09174185,0.15809637,0.3672361,1062.3202,1638.8429,143,4
270,1589,6.545939,11.919436,2749.2825,2.0915945,3.4923024,0.42463744,0.07629966,0.12769686,0.4010844,985.71344,2749.2825,143,4
271,1590,6.3303866,10.606494,2490.9526,2.2819433,3.401043,-5.0984783,0.079972826,0.104993075,0.329046,826.2671,2490.9526,143,4
272,1595,6.4004297,10.751555,1044.5411,1.5480531,2.110058,10.664371,0.10706239,0.1598329,0.2663457,1013.40717,1044.5411,144,3
273,1596,6.5179987,11.44743,3055.5693,2.4103713,3.2333925,-7.669981,0.07364385,0.0876173,0.25453797,962.07416,3055.5693,144,3
274,1597,6.0335665,11.678324,6453.606,3.1875525,4.1443987,-24.24281,0.050729707,0.028165234,0.23087698,919.03925,6453.606,144,3
275,1599,6.1890645,11.404409,1742.0662,1.9023869,2.34545,3.987761,0.09198918,0.11600748,0.18890321,1225.7385,1742.0662,145,7
276,1600,6.5133233,10.989344,2379.2268,1.8295648,3.846696,1.9132749,0.07298464,0.16124329,0.5243802,876.5233,2379.2268,145,7
277,1601,6.4697895,11.7642355,1725.8411,1.826612,2.8166308,6.178287,0.09091165,0.15237086,0.35149044,1030.2681,1725.8411,145,7
278,1602,6.1912875,11.151287,1873.7689,1.7350266,2.6720586,9.975788,0.08507175,0.14545774,0.35067794,1306.4773,1873.7689,145,7
279,1603,6.5064635,10.992537,2361.836,2.0896726,3.2267694,1.2304655,0.08317925,0.13046564,0.35239482,979.74536,2361.836,145,7
280,1604,6.3402414,11.663943,1597.648,1.5660058,2.9393065,11.773661,0.08446298,0.19249469,0.4672193,1077.9705,1597.648,145,7
281,1605,6.073715,12.271038,3213.4866,2.2586477,3.6122427,0.7186389,0.076359496,0.12301492,0.37472427,977.856,3213.4866,145,7
283,1607,6.194158,11.944068,1518.1387,1.6349045,2.5675664,11.114265,0.09108639,0.16259587,0.36324742,1237.4448,1518.1387,147,17
284,1608,6.4136276,11.579497,3868.7678,1.8441523,2.4826164,3.5390553,0.057848394,0.07877038,0.25717387,2483.879,3868.7678,147,17
285,1609,6.7288613,11.370938,5108.6606,1.8220452,2.4628263,2.1390145,0.04915567,0.06659783,0.2601812,3600.5078,5108.6606,147,17
286,1610,6.6737742,11.313678,5203.756,1.7820059,2.540066,5.489478,0.048320837,0.07000385,0.2984411,3548.654,5203.756,147,17
287,1611,6.5430174,11.521729,8538.797,2.17477,2.5373137,-19.541458,0.04113444,0.04628756,0.1428848,4540.493,8538.797,147,17
288,1612,6.5855656,11.387827,3172.0422,1.9058602,2.758804,-2.5629122,0.06315148,0.08869393,0.30917162,1764.9543,3172.0422,147,17
289,1613,6.7634883,11.238265,2957.711,2.0759418,2.7176297,-3.375057,0.07004695,0.088863544,0.23612042,1450.2489,2957.711,147,17
290,1614,6.5621133,10.866346,1511.6771,1.6436461,3.0652258,8.499053,0.08944374,0.1977181,0.4637765,903.1287,1511.6771,147,17
291,1615,6.5213776,9.19371,3867.4485,1.8942301,4.726356,4.7734685,0.059929885,0.16934693,0.59921974,1217.4038,3867.4485,147,17
292,1616,6.615876,11.161985,2999.893,1.9006511,2.480179,1.3810132,0.066975616,0.08768851,0.23366377,1946.0585,2999.893,147,17
293,1617,6.3601236,10.900285,1463.9989,1.5927008,2.786454,6.4895406,0.08606925,0.16861904,0.428413,995.3123,1463.9989,147,17
294,1618,6.2312007,11.081773,1687.6427,1.5246816,2.3475468,6.1959968,0.075546324,0.12332255,0.35052133,1512.5328,1687.6427,147,17
295,1619,6.3786607,11.142142,2604.8682,1.4800142,1.9156616,10.814713,0.059311245,0.07906527,0.22741354,2854.984,2604.8682,147,17
296,1620,6.0259027,11.782827,1666.6741,1.9521478,2.6107993,-0.2581009,0.09075678,0.12040249,0.25227964,987.4418,1666.6741,147,17
297,1621,6.3969717,11.302118,1868.9503,1.9348532,2.9365435,1.2433348,0.08684839,0.13386595,0.34111202,917.738,1868.9503,147,17
298,1622,6.528184,11.7066345,1559.4645,1.7322798,2.351166,5.1257477,0.08966316,0.1270022,0.26322523,1207.8884,1559.4645,147,17
299,1623,6.3901205,11.559037,1656.3322,2.0820127,2.8482661,0.55286986,0.09839634,0.13518226,0.26902452,809.4215,1656.3322,147,17
303,1665,6.392857,11.229754,1188.635,1.7215341,2.2311163,7.2608495,0.1072979,0.14750153,0.22839785,1019.5726,1188.635,150,9
304,1666,6.046642,11.013952,1545.4796,1.6792736,2.20865,9.020883,0.0909921,0.12683699,0.23968329,1407.2838,1545.4796,150,9
305,1667,6.203322,11.20957,3481.1677,1.8922135,2.21328,-2.4435349,0.060050346,0.069547415,0.14506367,2374.501,3481.1677,150,9
306,1668,6.325223,10.69905,1850.2739,1.4819481,2.328289,7.9838266,0.07063626,0.118864045,0.36350337,1516.3713,1850.2739,150,9
307,1669,6.2984877,10.92996,2665.1724,1.8092314,2.2930896,5.9558873,0.07037697,0.0912616,0.21100712,2043.5743,2665.1724,150,9
308,1670,6.2296205,11.075068,3131.5833,2.0167243,2.5971086,-4.946392,0.065388694,0.08105959,0.22347324,1781.89,3131.5833,150,9
309,1671,6.280908,11.060202,2281.0574,2.1488585,2.367374,5.238629,0.091901265,0.10248387,0.09230287,1349.5248,2281.0574,150,9
310,1672,6.433107,11.161066,2312.66,1.8077918,2.6426706,1.1427045,0.0726171,0.10677757,0.31592238,1435.0422,2312.66,150,9
311,1673,6.2542763,10.469972,2503.2952,1.931579,3.588024,2.6115267,0.07564693,0.14805667,0.46165937,1060.4733,2503.2952,150,9
312,1675,6.3240104,11.070137,1812.4485,1.6432993,2.4430487,4.647252,0.07753768,0.12031834,0.3273571,1327.9833,1812.4485,151,4
313,1676,6.5241165,10.66296,2673.0146,2.0016747,2.509697,-1.6536242,0.07242805,0.08952764,0.20242377,1524.6962,2673.0146,151,4
314,1677,6.632645,10.938116,4873.809,2.7507865,3.9238517,-9.8146715,0.06607179,0.07947456,0.2989576,917.74396,4873.809,151,4
315,1678,6.0710077,10.666369,1647.1444,1.9217427,2.0534906,4.1328263,0.096144944,0.10343241,0.06415805,1351.2125,1647.1444,151,4
322,1696,6.195851,11.530181,943.58203,1.6970191,2.1589906,5.908651,0.11872162,0.15933438,0.2139757,883.0343,943.58203,157,3
323,1697,6.3365235,10.623457,1335.0577,1.7967705,2.470177,5.841612,0.10308557,0.15091252,0.2726147,925.0964,1335.0577,157,3
324,1698,5.9752793,11.355696,2315.791,2.2114906,2.736279,-2.3820822,0.08416943,0.101704694,0.19178906,1112.6265,2315.791,157,3
325,1715,6.644927,11.176388,3201.7268,2.387744,2.8565822,-7.32628,0.07226223,0.08193426,0.16412558,1296.5989,3201.7268,158,41
326,1716,6.347464,11.042772,7947.292,3.017364,3.5676527,-30.264223,0.04557774,0.042171746,0.1542439,1724.7673,7947.292,158,41
327,1717,6.512889,10.166901,4822.172,2.399485,2.6272914,-14.931157,0.05661765,0.059798174,0.086707674,1825.3428,4822.172,158,41
328,1718,6.850104,10.932649,2148.2815,1.9937922,2.3097742,0.19031036,0.08216635,0.0950193,0.1368021,1473.7626,2148.2815,158,41
329,1719,6.5657415,10.5806675,2505.0244,2.2648802,2.8590677,-6.160274,0.07783451,0.091410235,0.20782562,987.38275,2505.0244,158,41
330,1720,6.950215,10.909469,1694.6564,1.939397,2.5987349,6.196938,0.09833374,0.1393338,0.25371495,1083.5385,1694.6564,158,41
331,1721,6.2993035,11.624327,4163.604,2.8525088,3.1666012,-14.4446335,0.064727254,0.065974265,0.099189125,1018.71454,4163.604,158,41
332,1722,6.4485674,10.588364,1919.3177,1.9568388,2.4478066,4.368055,0.09033515,0.11599094,0.20057456,1180.49,1919.3177,158,41
333,1723,6.739848,10.421937,4056.6904,2.5483818,3.0430295,-11.972218,0.06467563,0.07068822,0.16255108,1450.3221,4056.6904,158,41
334,1724,6.4185247,10.616237,1560.3778,1.7600046,2.2042272,6.583361,0.092862755,0.12074909,0.20153211,1253.648,1560.3778,158,41
335,1725,6.4040923,10.6131935,2262.739,2.052277,2.806485,1.9778209,0.08430565,0.11720783,0.26873752,1160.43,2262.739,158,41
336,1726,6.6907754,10.23066,2690.195,2.041661,2.8271382,-1.9172369,0.073339306,0.09902206,0.2778347,1349.336,2690.195,158,41
337,1727,6.75967,10.338354,2552.6301,1.8504279,2.5174909,4.010281,0.07256759,0.10109132,0.26497138,1743.3225,2552.6301,158,41
338,1728,6.5758634,10.351011,3095.7024,1.9126595,2.6671462,5.3101234,0.06846396,0.09853289,0.28288165,1902.9924,3095.7024,158,41
339,1729,6.703992,10.258944,3294.1091,1.9259478,2.865158,2.2460785,0.06514043,0.09831623,0.327804,1817.8379,3294.1091,158,41
340,1730,6.503364,10.13824,5276.7046,2.446533,2.8503358,-17.987179,0.05378989,0.057818837,0.14166853,2043.793,5276.7046,158,41
341,1731,6.632474,10.683241,2297.1343,2.0203774,2.3088014,5.506216,0.085773334,0.0995846,0.1249237,1599.3715,2297.1343,158,41
342,1732,6.3426385,10.599672,5013.546,2.4212525,2.5074563,-17.36909,0.05466954,0.055752244,0.03437899,2353.2866,5013.546,158,41
343,1733,6.432333,9.936253,3758.6914,2.07638,2.9707642,-4.366696,0.06210573,0.08481888,0.301062,1749.5411,3758.6914,158,41
344,1734,6.485078,10.358504,2794.1365,2.2344096,2.8021762,-3.0147312,0.07719484,0.094211005,0.20261633,1236.2352,2794.1365,158,41
345,1735,6.4928517,9.784546,6147.358,2.108093,2.9511478,-9.459779,0.048586782,0.06413086,0.28567013,2747.897,6147.358,158,41
346,1736,6.517332,10.002498,3267.284,1.8745772,3.8325784,-2.4494617,0.06136375,0.11644116,0.51088357,1350.3645,3267.284,158,41
