,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
43,151,8.606607,21.148172,1711.3549,2.3087904,2.3425202,4.5743237,0.11640023,0.11836496,0.014398932,933.67926,1711.3549,18,3
44,152,8.213472,22.357779,1283.9905,2.063073,1.986343,6.0654316,0.12449749,0.118988946,0.037192043,969.9589,1283.9905,18,3
45,152,8.805986,7.9313745,1272.3376,1.7422088,2.2700222,9.559647,0.10771224,0.15090325,0.2325146,934.048,1272.3376,19,3
46,153,8.69382,8.190641,1670.502,1.8024096,2.4076223,12.132662,0.09756169,0.14167218,0.2513736,1299.3114,1670.502,19,3
48,154,8.980543,8.696108,1156.9316,2.1228733,1.7746726,8.583491,0.14455788,0.11534311,0.1640233,836.64526,1156.9316,19,3
47,154,8.012903,20.852203,1396.1853,1.7297752,2.0143132,9.909903,0.10123732,0.12217405,0.14125809,1113.8304,1396.1853,20,3
49,155,8.081736,21.115213,1394.2974,1.4950656,1.9502769,9.708665,0.085216865,0.117065884,0.23340854,1565.3877,1394.2974,20,3
50,156,8.000744,22.47428,1243.8956,2.0274632,2.0881116,2.1227398,0.114895284,0.11858781,0.029044636,900.41626,1243.8956,20,3
53,161,8.483872,22.302298,1994.5868,2.3106349,2.2727706,-4.356542,0.089708045,0.088544376,0.016386928,1036.0963,1994.5868,22,12
54,162,8.816456,22.001137,1096.7904,1.6346929,1.8250673,7.0475054,0.10568314,0.12041932,0.10431088,1172.5698,1096.7904,22,12
55,163,8.758153,22.070393,1017.87775,1.5815263,1.7817,9.489902,0.11001646,0.12753889,0.11234985,1155.7506,1017.87775,22,12
56,164,8.748698,22.069956,1698.3651,1.6365951,1.6816775,9.263064,0.083744,0.08639,0.026807953,2058.4402,1698.3651,22,12
58,165,8.604076,21.92403,4150.279,2.7930257,2.5894895,-13.128752,0.06612813,0.06364156,0.07287304,1568.5701,4150.279,22,12
59,166,8.432253,21.697805,823.887,1.5373194,1.5901617,18.868927,0.13756211,0.14423823,0.033230748,1081.6964,823.887,22,12
60,167,8.5064335,22.385601,894.24243,1.7924207,1.6083571,13.128181,0.14856249,0.12845278,0.10268999,1082.0697,894.24243,22,12
61,168,9.097794,22.613916,1907.5011,2.161929,2.0627327,3.169537,0.099289656,0.0943949,0.04588319,1415.6389,1907.5011,22,12
62,169,8.346515,21.801144,1718.7695,1.9995648,2.1538074,4.354948,0.098376326,0.10686938,0.07161394,1200.4382,1718.7695,22,12
63,170,8.502401,21.889963,842.37805,1.7104162,1.9496977,7.2648115,0.13175297,0.1554424,0.122727506,821.7344,842.37805,22,12
64,171,8.465082,22.152155,1497.7853,2.2445233,2.1646078,1.2741783,0.11360414,0.1094073,0.035604674,892.5337,1497.7853,22,12
65,172,8.590219,21.86289,1530.3285,2.2220004,2.1743462,0.13341805,0.10833769,0.106039606,0.02144651,923.7222,1530.3285,22,12
69,182,8.702772,21.993233,1965.8097,2.059674,2.404699,3.0017223,0.0924891,0.10933038,0.14347951,1293.6342,1965.8097,26,3
70,183,9.030057,21.741133,1234.2957,1.8628311,2.1192038,2.719974,0.10662762,0.12269837,0.12097595,908.21643,1234.2957,26,3
71,184,8.608095,22.539585,1172.8575,1.7400318,1.8698945,11.025672,0.11545831,0.12655239,0.069449194,1145.2795,1172.8575,26,3
78,200,8.243807,22.534239,2141.1536,2.3495529,2.3923905,-4.120532,0.088807486,0.09010756,0.017905781,1092.2322,2141.1536,31,6
79,201,8.2334795,22.389004,1606.2028,2.1379356,1.9648228,1.8215054,0.10521994,0.09634468,0.08097197,1225.6034,1606.2028,31,6
80,202,8.181822,22.484995,1494.0082,1.963885,2.522139,2.1149943,0.100581214,0.13158756,0.22134154,934.7709,1494.0082,31,6
81,203,8.19364,22.584717,3412.3655,2.7735152,2.9318454,-14.515262,0.06567744,0.06575251,0.054003596,1002.8929,3412.3655,31,6
82,204,8.111311,22.650745,3286.3901,2.707215,2.3963807,-14.729487,0.06521506,0.06305834,0.11481704,1383.7151,3286.3901,31,6
83,205,8.114656,22.621534,1284.77,1.7498362,1.6658553,10.319842,0.10868894,0.10236316,0.04799359,1477.5052,1284.77,31,6
84,207,8.376174,22.22343,1438.501,1.9761416,2.2572463,5.724085,0.10986467,0.1285631,0.124534346,1078.8519,1438.501,32,5
85,208,8.417268,21.549917,3099.1885,2.4850922,3.8989596,-5.0158863,0.078436896,0.10678548,0.36262685,805.91943,3099.1885,32,5
86,209,8.785919,21.865911,3915.3472,2.6650782,3.0291114,-13.246382,0.06544309,0.0684443,0.12017822,1263.567,3915.3472,32,5
87,210,8.483904,21.948772,3316.0312,2.6973886,2.9456794,-12.490363,0.06927172,0.07079089,0.08428982,916.466,3316.0312,32,5
88,211,8.29938,22.461855,685.75726,1.8349298,1.5511935,9.748363,0.17405084,0.13916132,0.15463063,827.8237,685.75726,32,5
89,213,8.539804,22.239576,1731.3513,2.0464368,2.4150863,-0.0989404,0.09349478,0.10995981,0.15264444,1003.6143,1731.3513,33,6
90,214,8.471985,22.379072,2940.995,2.168383,2.4100676,-4.9933724,0.071558915,0.078202344,0.10028128,1643.2645,2940.995,33,6
91,215,8.619003,22.318165,1952.5382,1.9578123,2.1155124,0.65789133,0.08523324,0.09209597,0.074544616,1501.6072,1952.5382,33,6
92,216,8.496131,22.221006,1114.0778,1.7705784,1.9891769,6.798802,0.11455513,0.13186523,0.10989394,918.9958,1114.0778,33,6
93,217,8.2166195,22.4465,1606.8004,2.111504,2.1022258,1.0202515,0.10227352,0.10181521,0.0043941652,1066.2384,1606.8004,33,6
94,218,8.52714,22.426208,1201.2632,1.6992719,1.8127072,9.762387,0.108603016,0.11761238,0.06257782,1244.6566,1201.2632,33,6
96,223,8.736931,20.908789,4111.2764,2.4302986,3.1014714,-12.67384,0.061869904,0.06959123,0.21640466,1302.7009,4111.2764,35,12
97,224,8.6662855,19.96219,5148.779,2.5979884,4.0074677,-14.969401,0.05825253,0.061246138,0.3517132,1120.6162,5148.779,35,12
98,225,8.725568,20.568909,1907.4868,1.8436279,2.8496838,6.311193,0.08688085,0.14546691,0.35304123,1071.2639,1907.4868,35,12
99,226,8.630455,21.06051,1500.2444,1.7242676,3.2449043,13.262688,0.10005339,0.24189354,0.46862298,946.5076,1500.2444,35,12
100,227,8.511316,21.772055,2428.3708,2.2450333,2.6169393,2.6636634,0.0899873,0.10601959,0.1421149,1194.5543,2428.3708,35,12
101,228,8.5627985,22.245972,2527.559,1.9877621,2.5397239,11.196696,0.084317364,0.11380413,0.21733141,1588.4735,2527.559,35,12
102,229,8.593563,22.414661,5139.1797,2.4719632,3.4049692,-9.353001,0.060019795,0.07517753,0.27401307,1478.4484,5139.1797,35,12
103,230,8.471143,22.512064,3135.773,2.2315252,2.4738078,3.3501272,0.07861184,0.08770637,0.09793915,1709.9457,3135.773,35,12
104,231,8.674005,22.593185,2943.3923,2.3913763,2.1838374,-6.3449235,0.075956985,0.070674434,0.08678636,1655.9026,2943.3923,35,12
105,232,8.806262,23.131498,1781.9476,2.2760024,2.125459,0.65994877,0.103883766,0.09696098,0.0661438,1193.456,1781.9476,35,12
106,233,8.6045685,22.60785,4140.181,2.846541,2.926584,-15.285995,0.0634532,0.06383143,0.027350344,1204.7941,4140.181,35,12
107,234,8.265344,22.760548,1130.6444,1.9047754,2.1233077,4.435325,0.11863392,0.13459902,0.1029207,921.7026,1130.6444,35,12
108,236,8.031398,22.257792,2616.198,2.9112077,2.6109636,-6.7720737,0.08937875,0.08372556,0.103133865,944.54333,2616.198,36,15
109,237,8.880599,22.15483,1872.4105,2.0836344,2.8677328,-0.57605773,0.09077859,0.123307675,0.27342102,961.31647,1872.4105,36,15
110,238,8.264185,22.27381,1972.8527,2.460477,2.6070826,2.4444683,0.11067951,0.11787369,0.056233544,816.8779,1972.8527,36,15
111,239,8.488709,22.743204,3647.8425,2.4048274,2.7409534,-13.027334,0.063438885,0.06756099,0.12263108,1515.1239,3647.8425,36,15
112,240,8.529073,22.538206,2315.4834,2.1285622,2.114016,2.8799458,0.087521814,0.086890906,0.006833794,1629.4626,2315.4834,36,15
113,241,9.000872,22.654348,2397.535,2.0379453,2.462505,2.230616,0.081442796,0.099264935,0.17240973,1395.2412,2397.535,36,15
114,242,8.704532,22.76275,3639.867,2.6169436,2.6537821,-12.068934,0.06760935,0.068086036,0.01388152,1357.9109,3639.867,36,15
115,243,8.509048,22.392187,2793.3376,2.3269494,2.4736042,-4.873264,0.07777721,0.08177305,0.059287917,1350.2905,2793.3376,36,15
116,244,8.859378,23.972633,3026.0803,1.6543825,1.6867812,6.1151137,0.059839662,0.061064426,0.019207412,3542.9028,3026.0803,36,15
117,245,8.447772,23.25214,2391.9172,2.0468535,2.2860441,-6.876953,0.07244684,0.07867086,0.10463078,1369.0319,2391.9172,36,15
118,246,8.607147,22.094828,2239.3025,2.2944167,2.6066837,0.7776404,0.09334854,0.106253706,0.11979476,942.0592,2239.3025,36,15
119,247,8.323132,22.8349,1864.1213,2.1320596,2.4126935,0.48576403,0.09476164,0.10726994,0.11631561,1037.2502,1864.1213,36,15
120,248,7.9908032,22.186882,1430.952,2.0821152,2.0547009,1.4730278,0.10809683,0.106617816,0.013166573,910.16876,1430.952,36,15
121,249,8.403614,21.783047,4494.09,2.779046,4.07428,-16.241499,0.0609332,0.044144094,0.31790495,896.5638,4494.09,36,15
122,250,8.502791,22.623863,1076.2384,1.7058176,2.0569885,10.119969,0.11757088,0.14976351,0.17072089,930.3055,1076.2384,36,15
123,252,8.524249,23.127182,3208.2568,2.678864,2.4839091,-9.288059,0.07519987,0.07180851,0.0727752,1352.8044,3208.2568,37,16
124,253,8.727849,22.735947,1403.2365,1.711449,2.1168258,11.269261,0.101209626,0.13250723,0.1915022,1337.0641,1403.2365,37,16
125,254,8.634412,22.875551,1519.0066,1.6415279,2.1052604,11.820078,0.09213831,0.1257758,0.22027323,1526.5311,1519.0066,37,16
126,255,8.396327,22.465527,2023.889,2.031202,2.7776735,0.6341402,0.08678949,0.119055405,0.2687398,1043.6421,2023.889,37,16
127,255,9.137548,5.1659937,2279.4097,2.3630645,2.4634235,0.21502745,0.09437779,0.09835977,0.04073963,1036.1022,2279.4097,38,4
129,256,9.426968,4.8258367,1424.6434,2.0178952,1.721905,1.2380772,0.10440233,0.08884081,0.14668265,1238.7986,1424.6434,38,4
128,256,8.157405,23.454699,821.68066,1.5886443,1.5868598,14.1291,0.13576232,0.1355575,0.0011232495,1070.6403,821.68066,37,16
130,257,8.735565,22.810392,1486.5576,2.14984,2.1078424,1.862459,0.11041582,0.10813898,0.019535253,992.5224,1486.5576,37,16
131,257,9.189007,5.00038,3495.8525,2.6638336,2.8660223,-9.7375555,0.072371304,0.07537721,0.070546806,1084.0315,3495.8525,38,4
132,258,8.497636,23.239922,2746.7288,2.468808,3.2292225,-1.3326316,0.08751435,0.11236313,0.23547916,875.1734,2746.7288,37,16
133,258,9.129425,4.839649,1274.3905,2.060248,2.3717556,6.6414785,0.12619555,0.15041769,0.13134056,860.9783,1274.3905,38,4
134,259,8.732411,22.254683,1890.4144,1.859937,2.5810306,2.4356449,0.084221125,0.11935218,0.27938205,1161.7501,1890.4144,37,16
135,260,8.097492,22.484013,1702.3478,2.1800394,2.4274092,-2.6641612,0.09497211,0.10407102,0.10190691,948.4191,1702.3478,37,16
136,261,8.41095,22.172207,2107.4304,2.2100787,2.411392,-0.6232469,0.09059428,0.0985174,0.083484255,1139.3062,2107.4304,37,16
137,262,8.589994,22.217321,1402.8439,1.9936976,1.9479152,3.7338192,0.10888593,0.1061235,0.022963585,1149.5726,1402.8439,37,16
138,263,8.406155,22.65564,1408.1481,2.0723357,2.0434854,4.58999,0.11525724,0.11342432,0.013921643,1036.5281,1408.1481,37,16
139,264,8.109824,22.69831,3497.045,2.6647005,2.6322508,-10.213863,0.071676545,0.07117024,0.012177625,1359.7073,3497.045,37,16
140,265,8.183619,22.40225,2593.5635,2.5388165,2.6045945,-7.8694777,0.08027381,0.0814934,0.025254609,1101.3467,2593.5635,37,16
141,266,8.677687,22.23142,2115.9807,2.4769223,2.5435882,-0.13127811,0.1019418,0.10463381,0.026209388,967.4992,2115.9807,37,16
142,267,8.55209,21.99896,1544.8948,1.6894451,2.071472,4.823923,0.08739246,0.109596804,0.18442287,1382.0558,1544.8948,37,16
143,270,8.223479,22.17049,2298.8596,2.2981315,2.7986648,-2.2818387,0.08759451,0.10432251,0.1788472,952.54987,2298.8596,39,21
144,271,8.504792,22.071268,2216.751,1.9012364,2.126358,4.005166,0.08057126,0.09085398,0.10587192,1703.0966,2216.751,39,21
145,272,8.657024,22.371174,1561.2146,1.8717871,2.3146548,2.3388605,0.09375248,0.11755556,0.1913321,1028.6394,1561.2146,39,21
146,273,8.378099,22.809559,1221.5583,1.709229,1.817712,9.981603,0.10854386,0.117122896,0.05968105,1188.1989,1221.5583,39,21
147,274,8.701609,22.391863,3855.4844,2.5623343,3.0306134,-16.861477,0.060091954,0.0604108,0.15451628,1274.3477,3855.4844,39,21
148,275,8.696499,22.170498,1682.3965,2.157448,2.3653471,2.1201446,0.104202874,0.114952974,0.087893695,951.13153,1682.3965,39,21
149,276,8.386412,21.814585,1292.5867,1.8882264,2.245682,5.9666324,0.11147415,0.13718183,0.15917464,942.0354,1292.5867,39,21
150,277,8.7243595,22.006384,1364.615,1.9442778,2.091419,3.8037953,0.10769986,0.116849504,0.07035473,1067.2538,1364.615,39,21
151,278,8.611811,22.09081,1784.3845,2.3480425,2.28994,-3.0294578,0.098253906,0.0962167,0.024745025,969.1112,1784.3845,39,21
152,279,8.426158,22.382744,1577.9707,2.089246,2.2253845,1.3517839,0.10277663,0.10972046,0.061175246,1030.6658,1577.9707,39,21
153,280,8.19798,22.646626,1583.5328,2.1650126,2.0878487,4.7059655,0.11339538,0.10879549,0.03564133,1121.8602,1583.5328,39,21
154,281,8.708836,22.215431,1300.0304,1.7620007,2.2523196,4.521854,0.100428455,0.1329584,0.21769509,989.4366,1300.0304,39,21
155,282,8.620732,22.486456,1562.034,1.9284495,2.0164535,3.3936527,0.098313525,0.10319294,0.043642957,1252.4733,1562.034,39,21
156,283,8.578346,22.71632,2389.1016,2.0324347,2.1910799,-2.5256188,0.07665924,0.08208672,0.07240501,1621.1202,2389.1016,39,21
157,284,8.511024,22.541399,1334.3622,1.8262211,1.7712464,5.0581803,0.10381428,0.10031418,0.030102968,1309.72,1334.3622,39,21
158,285,8.535229,22.430378,1589.2544,1.9398791,2.1511555,10.164352,0.10769563,0.12258982,0.09821531,1234.9485,1589.2544,39,21
159,286,8.372772,22.56712,1822.246,2.0930617,2.1030126,1.1894264,0.09523355,0.095695585,0.0047317245,1333.162,1822.246,39,21
160,287,8.525908,22.595177,4620.717,2.9374294,3.1172464,-19.925467,0.056065656,0.055096798,0.057684552,1156.6973,4620.717,39,21
161,288,8.735449,22.157421,2523.7388,2.144072,2.527095,-2.6419,0.078340255,0.09078503,0.15156652,1430.4893,2523.7388,39,21
162,289,8.805427,22.25554,1392.1895,1.7706612,2.0261445,7.7117214,0.101448685,0.11918978,0.12609331,1358.01,1392.1895,39,21
163,290,8.667146,21.953829,2686.9841,2.2754886,2.1759768,-4.209663,0.07842588,0.07546728,0.043732084,1672.8737,2686.9841,39,21
168,311,8.659288,22.026703,1955.742,1.91276,2.0882719,1.6594615,0.084310874,0.09225153,0.08404645,1590.0814,1955.742,42,6
169,312,8.629446,21.035486,3250.247,2.04169,3.6386504,-3.965449,0.06565153,0.105950005,0.43888807,1201.9463,3250.247,42,6
170,313,8.578189,21.414726,1359.3519,1.7034005,2.3615317,6.342252,0.0966671,0.1425907,0.27868828,1042.1294,1359.3519,42,6
171,314,8.756894,21.466154,2352.0708,2.200095,2.8261724,-6.3445115,0.07775322,0.09189856,0.2215284,1036.0582,2352.0708,42,6
172,315,8.88606,22.06318,1140.3173,1.5863184,2.2157512,11.959273,0.10597458,0.16459844,0.28407198,1196.0854,1140.3173,42,6
173,316,9.017043,22.353153,1620.845,1.727836,2.1670094,2.8854938,0.08515666,0.10837453,0.20266333,1319.7085,1620.845,42,6
174,320,8.822499,22.383137,2734.2837,2.3984535,2.5132484,-2.3855853,0.08391983,0.08755043,0.045675933,1300.1764,2734.2837,43,3
175,321,8.769373,22.462837,3105.2283,2.5605474,2.5625517,-10.021157,0.07279836,0.07283015,0.00078218326,1347.7296,3105.2283,43,3
176,322,8.82608,22.360638,3404.012,2.7210724,2.6313357,-9.75361,0.07381598,0.07239943,0.03297843,1235.8857,3404.012,43,3
177,325,8.586542,22.529434,1127.4783,1.8750443,1.9005696,11.979609,0.13223492,0.1346217,0.013430296,1025.2487,1127.4783,44,5
178,326,8.658463,22.14983,1259.3461,1.7440535,1.9215817,7.8814692,0.10612534,0.11925461,0.09238653,1206.7069,1259.3461,44,5
179,327,8.722993,22.335785,1395.5753,2.036405,2.0245652,7.02179,0.11840881,0.11757911,0.005814102,1079.2507,1395.5753,44,5
180,328,8.442114,21.9782,3330.9475,2.549699,3.1956353,-7.207933,0.074917324,0.086766325,0.20213078,973.8037,3330.9475,44,5
181,329,8.683802,22.150215,1757.0946,2.212238,2.217952,0.5010519,0.101360425,0.10162293,0.0025762233,1059.4248,1757.0946,44,5
183,335,8.573579,22.608328,2717.539,2.5554914,2.7510128,-7.611454,0.07992007,0.08353396,0.0710725,921.9401,2717.539,46,4
184,336,8.550567,22.399673,3983.7937,2.9318705,2.8015063,-15.691762,0.063265115,0.06286836,0.04446451,1194.7892,3983.7937,46,4
185,337,8.765773,21.961227,1528.2194,1.9134957,2.808268,1.7233497,0.09608746,0.14456213,0.3186207,867.3704,1528.2194,46,4
186,338,8.368558,22.031883,1700.754,2.0577946,2.129914,2.187816,0.098669216,0.10232118,0.033860274,1232.2155,1700.754,46,4
187,342,8.381303,21.625525,1381.7314,1.8842149,2.1279652,9.238984,0.112079404,0.13053656,0.1145462,1180.2336,1381.7314,47,16
189,343,8.607887,21.808594,2224.1838,2.0101829,2.5903227,3.8148463,0.08515951,0.11246378,0.22396432,1234.0022,2224.1838,47,16
190,344,8.491828,21.696955,1622.7845,2.1626825,2.1538959,3.77045,0.109824456,0.109327145,0.0040628607,1126.8406,1622.7845,47,16
191,345,8.550363,21.960087,3259.9817,2.3623788,2.4770687,-6.7379847,0.07180023,0.07450123,0.046300624,1665.2366,3259.9817,47,16
192,346,8.49239,21.937794,8474.747,3.5455265,3.4936242,-43.18154,0.021673841,0.024328522,0.014638811,1413.8168,8474.747,47,16
193,347,8.580291,21.989153,1953.5134,2.2584455,2.458884,7.899716,0.11059526,0.122740865,0.08151604,1121.4949,1953.5134,47,16
194,348,8.264877,21.942123,2813.092,2.368363,2.4451373,-0.6198899,0.08406729,0.08670234,0.03139879,1457.5627,2813.092,47,16
196,349,8.344375,22.098883,2831.716,2.4152405,2.6913562,-3.4155662,0.081728846,0.08972306,0.102593504,1211.7642,2831.716,47,16
197,350,8.623379,22.079807,2993.0896,2.3709397,2.2042353,-5.492058,0.0759861,0.071540795,0.07031154,1732.254,2993.0896,47,16
199,351,8.2291565,22.279495,3491.2144,2.6214004,2.843666,-10.120775,0.07116363,0.07439444,0.07816168,1229.879,3491.2144,47,16
200,352,8.380212,22.272993,4605.4033,2.9224408,3.048604,-18.962679,0.05758233,0.057340175,0.04138394,1236.5201,4605.4033,47,16
201,353,8.364837,22.237549,3003.3096,2.5025826,2.5026395,-6.4153056,0.07793158,0.07793292,2.2768776e-05,1371.0652,3003.3096,47,16
202,354,8.625022,22.515425,4391.0,3.4559143,3.2285786,-19.817972,0.04759698,0.05295426,0.06578164,838.5274,4391.0,47,16
203,355,8.28804,22.880121,1152.3604,1.9176636,1.9628986,5.797552,0.1212743,0.12468189,0.02304502,949.5054,1152.3604,47,16
204,356,8.691835,22.192074,1883.0266,1.8042095,1.8383723,13.447457,0.09180701,0.09394065,0.018583221,1984.2843,1883.0266,47,16
205,357,8.534564,22.168047,2370.3809,2.269985,3.0220363,1.6750778,0.090912454,0.12286897,0.24885583,951.2416,2370.3809,47,16
206,359,8.304349,22.52555,2311.0295,2.1272902,3.122372,-0.23848931,0.083921865,0.12210863,0.31869414,976.165,2311.0295,51,76
207,360,8.646748,21.759216,6867.856,2.808219,3.8111486,-25.36099,0.04908496,0.042371172,0.2631568,1496.5289,6867.856,51,76
208,361,8.697515,22.267555,5548.0454,2.853044,3.4493845,-15.886831,0.05929292,0.06288243,0.17288314,1266.4564,5548.0454,51,76
209,362,8.617975,22.749945,2167.0361,1.9644914,2.3552036,6.786274,0.087165475,0.10742722,0.1658932,1442.1323,2167.0361,51,76
210,363,8.721817,22.488388,2925.4177,2.3578415,2.3296769,-2.6165264,0.07980523,0.078936964,0.011945088,1530.46,2925.4177,51,76
211,364,8.10999,22.84876,2514.7012,2.6868572,2.2870421,-5.2819257,0.08992331,0.0795476,0.148804,956.53754,2514.7012,51,76
212,365,8.029463,22.641453,3829.7734,2.8170526,2.8909519,-14.632499,0.064963,0.06529648,0.025562262,1213.9402,3829.7734,51,76
213,366,8.576747,22.601902,2424.7407,2.286969,2.4732635,-1.8359597,0.08572309,0.092133366,0.07532337,1244.7491,2424.7407,51,76
214,367,8.350337,22.756762,2732.321,2.530221,2.5306892,-6.63338,0.08099918,0.081009746,0.00018503027,1107.8583,2732.321,51,76
215,368,8.543156,22.441603,1905.8779,2.2627437,2.061292,2.1410437,0.10251533,0.09294204,0.08902987,1205.9025,1905.8779,51,76
216,369,8.605156,22.37063,5606.1787,3.30889,3.1583004,-22.55562,0.05105252,0.05224594,0.04551064,1015.6387,5606.1787,51,76
217,370,9.016768,21.986284,2890.0195,2.73784,2.695904,-7.468154,0.082113996,0.08133434,0.015317156,938.4834,2890.0195,51,76
218,371,8.594941,22.45276,2940.7,2.7259326,2.9889958,-9.978996,0.076224536,0.0786532,0.08801056,852.4207,2940.7,51,76
220,372,8.012829,22.466352,3740.012,2.8004453,2.8633862,-14.707077,0.06492239,0.06518015,0.02198126,1180.027,3740.012,51,76
221,373,8.43619,22.303877,2482.5132,2.6754231,2.3306673,-5.3589745,0.08988487,0.08105381,0.12886032,1128.6409,2482.5132,51,76
222,374,7.9555736,22.620083,3414.2292,2.9438958,2.5197217,-10.100106,0.07601108,0.06997584,0.14408596,1234.5721,3414.2292,51,76
223,375,8.11487,22.542625,2824.7825,2.3369424,2.3901966,-0.7956549,0.08261323,0.084424525,0.02228023,1530.6964,2824.7825,51,76
224,376,7.5782046,22.380869,2586.5234,2.136073,2.1111445,-1.2138524,0.078676105,0.07780267,0.011670279,1688.5809,2586.5234,51,76
225,377,7.7532225,22.685728,2534.495,2.316619,2.2886171,-2.377074,0.08422112,0.08329542,0.012087351,1494.3722,2534.495,51,76
226,378,7.9877505,22.755068,2463.6223,2.2450664,2.2359824,-2.3260944,0.08299915,0.0826929,0.0040461994,1302.3278,2463.6223,51,76
227,379,7.8636403,22.380629,2808.584,2.6723812,2.8922822,-4.505562,0.08745174,0.092985354,0.0760303,812.9459,2808.584,51,76
228,380,7.9855576,22.508982,2794.196,2.369445,2.3685145,-1.6312845,0.08312128,0.08309069,0.0003927281,1503.2676,2794.196,51,76
229,381,7.8899994,22.500906,2322.684,2.2448683,2.2794378,-0.6342472,0.08767457,0.0889755,0.015165802,1407.9757,2322.684,51,76
230,382,8.276122,22.268335,3018.1653,2.4780376,2.8292804,-2.5113869,0.08243403,0.09285317,0.12414563,1262.9875,3018.1653,51,76
231,383,7.8207603,22.37984,4925.6157,2.9441953,2.9076188,-15.726343,0.061821353,0.061546303,0.012423262,1413.6461,4925.6157,51,76
232,384,8.417342,22.075577,2587.4868,2.6328707,2.4031017,1.8806889,0.10166088,0.092382774,0.08726938,1218.5724,2587.4868,51,76
233,385,8.053356,21.938519,3485.7158,2.557627,3.0802827,-5.0285764,0.076449424,0.088641964,0.16967784,1181.488,3485.7158,51,76
234,386,7.9623227,22.35264,4501.704,2.4187202,2.9197636,-16.689812,0.05682429,0.061085388,0.17160407,1768.2554,4501.704,51,76
235,387,8.102945,22.515526,1909.1763,2.007011,1.837279,20.377638,0.11138748,0.09901447,0.08456953,1793.0875,1909.1763,51,76
236,388,8.262731,22.384895,4107.189,2.4541082,2.741398,-7.9236665,0.06637483,0.072213516,0.10479684,1744.313,4107.189,51,76
237,389,8.512141,22.355358,3730.1116,2.486277,2.2741773,-3.3248572,0.074163936,0.06839272,0.08530819,1855.2126,3730.1116,51,76
