,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
36,275,6.0086555,5.743615,1764.1523,1.9826958,2.1268623,2.5475757,0.09356243,0.10078772,0.06778364,1273.1365,1764.1523,20,7
37,276,5.981064,5.3627005,1984.4442,2.1549575,2.027996,2.2878053,0.09551071,0.08962353,0.058915995,1276.644,1984.4442,20,7
38,277,5.9676833,5.731331,1628.6138,2.1918418,1.9707245,2.950983,0.109572805,0.09767798,0.100881994,1243.037,1628.6138,20,7
39,278,5.9117236,5.574245,3535.165,2.743818,2.516178,-6.71998,0.07803679,0.073071115,0.08296474,1363.1577,3535.165,20,7
51,350,5.545207,30.886452,1012.0631,1.8994911,1.5615059,7.902544,0.13510378,0.10641851,0.17793459,1189.9745,1012.0631,28,5
52,351,5.162263,30.97651,2501.1794,2.6128566,2.7603955,-9.063618,0.07966055,0.08141913,0.053448465,905.52625,2501.1794,28,5
53,352,5.2247505,30.765985,1571.8582,2.0979524,1.7933172,4.4892344,0.109459706,0.091963395,0.14520594,1322.2212,1571.8582,28,5
54,353,6.048624,30.41712,1728.2542,2.2086568,2.2282302,1.3086013,0.103679575,0.10462918,0.008784303,1076.5977,1728.2542,28,5
56,354,5.759877,30.420437,1067.8823,1.7484629,1.8577284,9.330817,0.12046805,0.13002399,0.058816697,1059.5863,1067.8823,28,5
58,358,5.475943,30.435848,2507.8237,2.3824692,2.870227,-7.262099,0.07899613,0.08819808,0.16993704,1015.0219,2507.8237,31,3
59,359,5.503289,30.274895,4544.0024,3.157994,3.6397264,-17.966238,0.058699943,0.051559657,0.132354,885.00946,4544.0024,31,3
60,360,5.731511,29.77716,2481.4812,2.5670376,2.3919983,-0.8551585,0.0961795,0.08990198,0.068187274,1320.6941,2481.4812,31,3
61,363,5.5728927,29.82294,3299.3284,2.635264,2.5495465,-9.8419,0.07300041,0.07158936,0.032527078,1399.7526,3299.3284,32,3
62,364,5.7314534,29.920563,3722.1233,2.8035762,3.4990883,-11.178209,0.07091474,0.07491728,0.19876951,867.87286,3722.1233,32,3
63,365,5.8092594,29.768484,1519.9064,1.9353802,2.1461864,5.768892,0.10391208,0.11717742,0.09822359,929.7832,1519.9064,32,3
82,434,5.4432673,31.259655,2283.266,2.0540638,2.4873934,-0.90335447,0.08086246,0.09706721,0.17421031,1341.2843,2283.266,48,3
83,435,5.3926244,31.338037,2207.7856,2.1729653,2.35473,3.4146092,0.09247419,0.10089198,0.07719128,1359.541,2207.7856,48,3
84,436,5.4418874,32.018585,2941.2966,2.2634242,2.7037542,-6.8036013,0.072264686,0.082320996,0.16285875,1282.2584,2941.2966,48,3
105,589,6.4592953,9.531998,1957.0438,2.1119752,2.8384562,1.4229617,0.092955284,0.12659581,0.25594229,873.0963,1957.0438,65,6
106,590,6.6050706,9.615027,2682.226,2.765339,2.76175,-7.702534,0.083853565,0.08379504,0.0012978209,885.65857,2682.226,65,6
107,591,6.3682194,9.533008,2662.1123,2.707989,2.844163,-4.065497,0.09121143,0.094812766,0.047878396,867.92163,2662.1123,65,6
108,592,6.412801,9.325074,4118.626,2.8786552,3.276575,-8.48726,0.07391749,0.07997624,0.12144385,922.1648,4118.626,65,6
109,593,6.2870693,9.392233,1753.52,2.3403337,2.2856617,0.9083592,0.10832342,0.10573705,0.023360772,957.4104,1753.52,65,6
110,594,5.7232723,7.9276476,2513.167,2.1103241,3.1022124,-6.3404374,0.073348075,0.09475536,0.31973577,921.9008,2513.167,65,6
120,701,6.0002856,5.1808586,2419.3164,2.434752,2.3570547,-4.981341,0.08537402,0.08322927,0.031911783,1255.9243,2419.3164,73,4
121,702,5.665224,5.64548,1653.163,2.1800365,2.140324,1.4956717,0.105091214,0.103103414,0.018216405,1043.3918,1653.163,73,4
122,703,5.863195,6.0776944,3380.1975,2.477632,2.9986045,-5.690869,0.074669644,0.086509645,0.17373832,1313.3169,3380.1975,73,4
123,704,6.070654,5.543323,1224.944,2.004494,2.256705,4.749675,0.120751925,0.13887757,0.11176077,860.1551,1224.944,73,4
130,774,6.696161,10.585971,2308.759,2.2433257,2.234791,-1.0759776,0.087252475,0.08693726,0.003804472,1383.7076,2308.759,78,3
131,775,6.3762608,10.016354,1308.5308,2.0157251,2.0543883,6.9275756,0.12150491,0.12434415,0.018819787,1036.2472,1308.5308,78,3
132,776,6.236775,10.197924,2086.368,2.3418932,2.3452575,-1.5208473,0.094573386,0.09469905,0.0014345224,1143.4111,2086.368,78,3
138,864,5.4336677,32.45475,1336.4926,1.8870625,2.396823,2.637956,0.10334981,0.13426219,0.2126817,868.96826,1336.4926,83,4
139,865,5.325202,32.954716,1101.4702,1.6530195,1.7664758,7.1528044,0.10695381,0.11568727,0.064227454,1308.3246,1101.4702,83,4
140,866,5.227628,32.820915,1630.3503,1.9548035,1.9455966,3.7283072,0.0979298,0.09742817,0.004709881,1425.0326,1630.3503,83,4
141,867,4.995499,31.602993,1805.8208,1.9801029,2.7047765,1.282644,0.09055887,0.12510355,0.26792365,823.6256,1805.8208,83,4
153,986,5.7128735,27.963196,2304.0862,2.0951598,3.356975,2.2803917,0.08564208,0.14248353,0.37587866,926.57434,2304.0862,93,3
154,987,6.1593394,27.779734,2081.4072,2.227788,3.078238,3.8913434,0.098844446,0.14301872,0.2762782,929.7974,2081.4072,93,3
155,988,5.739933,26.886309,1605.4368,2.5485137,2.110712,4.1809325,0.13452598,0.10830847,0.17178704,894.24347,1605.4368,93,3
168,1031,5.8706794,6.1324015,1376.7279,1.914289,2.5880172,8.0472,0.11259151,0.16530791,0.26032603,864.3225,1376.7279,103,5
169,1032,5.7512417,7.13148,2953.6025,2.2351925,3.932338,-5.806723,0.0724665,0.1030942,0.43158686,876.51843,2953.6025,103,5
170,1033,5.764612,5.8393292,5180.7407,3.093451,3.3024511,-22.544659,0.05187221,0.04942783,0.06328636,1054.5831,5180.7407,103,5
171,1034,5.8175974,5.831799,1648.7002,1.9653379,2.3430095,4.2317014,0.098630756,0.120204486,0.16119081,1038.7423,1648.7002,103,5
172,1035,5.920597,6.557636,1814.0829,2.2229931,2.680852,4.389025,0.10743238,0.13339065,0.17078854,897.0983,1814.0829,103,5
177,1063,6.2847733,9.258293,5009.8804,2.4614403,5.1837482,-8.851505,0.06074792,0.07905977,0.52516204,860.99066,5009.8804,107,3
178,1064,6.3111296,8.786377,3262.6013,2.321096,3.307106,-1.9876748,0.075373255,0.10425879,0.29814893,1151.8744,3262.6013,107,3
179,1065,6.4548154,9.671056,2853.403,2.176098,2.9466534,-0.14689112,0.07735278,0.10418029,0.26150182,1288.4657,2853.403,107,3
182,1076,6.10325,5.375126,850.71857,1.7003633,2.0193977,7.4773207,0.1304883,0.1624346,0.15798496,810.7386,850.71857,110,3
183,1077,5.996369,4.2411795,1647.8757,2.4028041,2.4353523,-3.526154,0.101970784,0.103033,0.013364879,855.8442,1647.8757,110,3
184,1078,6.009165,5.417353,1424.9316,2.2066875,2.4603434,5.4568987,0.12518902,0.14282744,0.10309777,862.92633,1424.9316,110,3
188,1109,6.3259697,18.33964,1003.31396,1.8123013,2.1595964,4.0060487,0.119178616,0.14605193,0.16081484,837.9162,1003.31396,113,6
189,1110,6.182762,19.392002,1867.1528,1.9000009,2.7542698,2.853365,0.08714516,0.1304771,0.31016165,1127.584,1867.1528,113,6
190,1111,6.000524,20.824991,3545.0752,2.6531172,2.7809923,-11.813184,0.068895616,0.07037789,0.04598182,1293.6919,3545.0752,113,6
191,1112,6.135759,20.984404,5657.0386,2.9078832,2.929041,-18.698025,0.056793664,0.056927588,0.0072234366,1448.8835,5657.0386,113,6
192,1113,6.216608,20.39413,2465.4531,2.4500937,2.8972378,0.6126361,0.09468378,0.11220363,0.1543346,1006.0025,2465.4531,113,6
193,1114,6.064651,20.663607,4678.413,3.1691234,3.9463384,-17.207993,0.06036193,0.04702706,0.19694586,831.02454,4678.413,113,6
202,1147,5.0440526,6.2632213,2094.5266,2.2023704,2.91358,0.7708913,0.092683904,0.12329193,0.2441016,961.0226,2094.5266,119,7
203,1148,5.5527344,6.2357273,2160.1746,2.1329255,2.858104,10.591844,0.100368924,0.14612347,0.2537271,1109.2024,2160.1746,119,7
204,1149,5.248635,6.172785,1844.2887,1.9591635,2.6415193,7.2118216,0.09591412,0.13757245,0.25831944,1123.7529,1844.2887,119,7
205,1150,5.4109364,5.986263,2664.4514,2.5550258,3.063318,-2.3674943,0.089944,0.10550392,0.16592865,953.923,2664.4514,119,7
206,1151,5.459927,6.267819,3066.8564,2.272131,3.2344282,-8.204855,0.06982228,0.08572914,0.29751694,1105.4375,3066.8564,119,7
207,1152,5.3162093,6.924119,1578.1611,2.1782773,2.0617208,8.146054,0.12128656,0.11336926,0.053508528,1164.0404,1578.1611,119,7
208,1153,5.791898,7.5855746,2273.812,2.4710224,2.997209,-0.31734902,0.09777517,0.11799914,0.1755589,861.2328,2273.812,119,7
213,1165,5.8324842,5.163,1141.0796,1.759378,2.0400996,9.509496,0.116680145,0.14087114,0.13760194,1090.7809,1141.0796,123,3
214,1166,5.747378,4.7636266,2159.8062,2.267852,2.2054455,0.5728676,0.09366251,0.09107998,0.027517905,1337.382,2159.8062,123,3
215,1167,5.942168,5.2421355,2243.881,2.3943243,2.5434365,-5.259825,0.08625372,0.090156466,0.05862628,1033.9983,2243.881,123,3
221,1188,5.2431407,31.843824,2609.5042,2.6945157,2.4427664,-7.9926276,0.082609385,0.07800098,0.09343025,965.3886,2609.5042,129,3
222,1189,4.7599564,32.21825,1198.005,1.7566816,2.1549413,6.1483493,0.10755884,0.13726361,0.18481235,965.7719,1198.005,129,3
224,1190,5.163555,32.099377,2119.8684,2.223921,2.7012343,-6.397413,0.08139596,0.09209115,0.17670192,1012.7901,2119.8684,129,3
228,1196,5.022378,32.7431,977.3073,1.7351837,1.8854034,5.130601,0.11765246,0.12965132,0.079675086,937.6842,977.3073,133,7
229,1197,4.997349,32.574326,1128.8257,2.0177293,1.6366901,6.182463,0.1315122,0.10276465,0.18884553,974.7003,1128.8257,133,7
230,1198,4.8222113,32.34239,1152.2941,1.7672572,2.2517076,6.425787,0.11133432,0.14954111,0.21514799,1002.3557,1152.2941,133,7
231,1199,4.7913785,32.301422,993.16656,1.6013391,2.0147555,4.459544,0.10522155,0.13685912,0.20519432,952.33026,993.16656,133,7
232,1200,4.8783617,32.605732,1112.0634,1.615656,1.4859047,12.718333,0.1111902,0.10019755,0.08030876,1529.6853,1112.0634,133,7
233,1201,5.1875277,32.65035,1924.387,2.1082149,1.9607688,8.237553,0.10323867,0.09477603,0.06993881,1285.9269,1924.387,133,7
234,1202,5.0673447,32.427483,918.97546,2.0448837,1.8299507,6.9859123,0.1551261,0.13482015,0.1051077,813.0766,918.97546,133,7
238,1257,6.4591947,9.342063,1970.969,2.3380282,2.7042599,-1.8427526,0.096317686,0.109719396,0.1354277,852.0996,1970.969,137,5
239,1258,6.207903,9.677409,1892.2465,1.9820113,3.2511852,4.5083075,0.09250188,0.16492817,0.39037266,878.88495,1892.2465,137,5
240,1259,6.2112365,9.091269,1317.8612,2.0036576,2.2525885,4.673919,0.11544668,0.13233668,0.11050884,944.5685,1317.8612,137,5
241,1260,6.581377,9.440511,1362.9362,2.2521589,2.0296366,7.46217,0.1371735,0.12054261,0.09880398,906.3618,1362.9362,137,5
242,1261,6.510507,9.362014,1694.3575,2.225494,2.8327458,2.1590014,0.10736377,0.13963833,0.21436864,804.5456,1694.3575,137,5
250,1366,6.6659975,9.970399,1243.523,2.032976,2.246604,5.852699,0.124248415,0.14027627,0.095089324,869.1536,1243.523,144,4
251,1367,6.390147,10.1466255,1887.2867,2.1691241,2.837496,2.5999038,0.09930986,0.13324165,0.2355499,885.65436,1887.2867,144,4
252,1368,6.579233,10.211523,4276.526,3.0995657,3.340589,-15.641883,0.06340113,0.0625565,0.07214994,925.7363,4276.526,144,4
253,1369,6.51492,10.004317,1977.4937,2.2645977,2.60597,-0.07749328,0.096662834,0.11096484,0.13099624,972.7275,1977.4937,144,4
255,1376,5.5013156,30.897404,1984.4475,2.2986412,2.245876,-2.6911485,0.092880495,0.09101423,0.022954922,1109.3633,1984.4475,146,6
256,1377,5.116247,31.201,3190.2998,2.4248207,2.4850047,-9.4463,0.07061823,0.07174802,0.024218868,1377.4745,3190.2998,146,6
257,1378,5.16669,30.92399,3645.2878,2.55137,2.7505255,-15.211576,0.06268556,0.063985154,0.072406374,1308.7455,3645.2878,146,6
258,1379,5.419069,30.836126,1652.6978,2.0483603,2.243806,4.516764,0.1035758,0.114838764,0.08710448,1215.5892,1652.6978,146,6
259,1380,5.44687,30.7887,3904.815,2.8121934,2.753144,-16.513504,0.0616445,0.06148884,0.02099762,1299.3021,3904.815,146,6
260,1381,5.479168,31.135906,1658.3531,1.835095,1.9747775,4.7033362,0.091774605,0.099517144,0.07073324,1471.4365,1658.3531,146,6
261,1383,5.856187,30.85057,1299.7113,1.8982311,1.9891772,1.6686351,0.103730984,0.10891707,0.04572045,825.181,1299.7113,147,9
262,1383,6.3113356,4.3522334,1474.622,1.9151967,1.7548759,6.203553,0.1051808,0.09518881,0.08370981,1487.0492,1474.622,148,3
264,1384,6.1162124,4.573458,963.1206,1.3926572,2.378694,10.72861,0.099229746,0.20090008,0.41452867,991.4589,963.1206,148,3
263,1384,5.2401867,31.220398,2744.1013,2.7097309,2.277619,-5.9462786,0.08621496,0.07567539,0.15946676,1144.6301,2744.1013,147,9
265,1385,5.264601,30.94734,2768.4558,2.4381056,2.5471268,-4.64495,0.08145308,0.08440395,0.042801633,1140.4778,2768.4558,147,9
266,1385,6.1155553,4.66453,1200.3054,1.8072126,1.9722841,4.224683,0.10758702,0.11872834,0.08369559,1018.5382,1200.3054,148,3
267,1386,5.3990555,30.921644,4314.7764,3.1027884,3.2423098,-16.103811,0.062466238,0.06204767,0.043031473,871.0867,4314.7764,147,9
268,1387,4.982476,31.158432,1963.7026,2.472165,1.9775121,2.2673025,0.111135125,0.087766275,0.20008898,1240.4752,1963.7026,147,9
269,1388,5.1039877,31.08013,3182.1472,2.893536,2.2462716,-5.151318,0.08729125,0.07112126,0.22369325,1404.6768,3182.1472,147,9
270,1389,5.1428623,30.80936,3302.3867,2.8707845,2.817771,-6.407829,0.083163545,0.08207978,0.018466577,1092.041,3302.3867,147,9
271,1390,5.309031,30.84844,1432.821,2.4756484,2.208449,4.633217,0.14068878,0.12288689,0.10793112,821.2528,1432.821,147,9
272,1391,5.3600774,30.980347,2222.8723,2.604414,2.386533,-3.4298549,0.09663275,0.0898793,0.083658345,1035.6718,2222.8723,147,9
282,1483,5.5722404,31.226662,1199.3324,2.0537226,2.0709221,3.4405646,0.12237387,0.123529986,0.008305245,910.96814,1199.3324,157,6
283,1484,5.574563,30.485006,2176.5938,2.6092896,2.8570771,-4.537858,0.09471616,0.10097804,0.08672761,815.3202,2176.5938,157,6
284,1485,5.6723633,30.771996,1048.3312,1.7392815,1.807929,7.6659465,0.11802754,0.12372537,0.03797024,1146.8848,1048.3312,157,6
285,1486,5.98019,30.97024,1155.6945,1.9817266,1.959733,9.366318,0.13419582,0.13228518,0.011098219,919.1631,1155.6945,157,6
286,1487,5.4894204,31.264132,618.526,1.5717983,1.5497394,11.201013,0.15581897,0.15288264,0.01403422,883.57324,618.526,157,6
287,1488,5.8531747,30.726248,2032.128,2.0426862,2.6151261,-4.957509,0.07970847,0.09602143,0.21889572,875.1207,2032.128,157,6
292,1496,6.0449915,9.887859,2800.102,2.6201386,3.023343,-6.9244266,0.081730165,0.08908188,0.13336377,946.00775,2800.102,161,4
294,1497,6.1285357,10.101997,3824.5154,2.7452443,2.9470637,-7.417322,0.07485931,0.07868957,0.06848153,1217.0745,3824.5154,161,4
295,1498,6.014324,9.993093,1419.134,1.9065995,2.1754751,8.319064,0.11039609,0.12993127,0.12359396,1112.5823,1419.134,161,4
296,1499,6.0613313,9.613496,2675.6135,2.5080993,2.950291,-8.751169,0.07729034,0.08326271,0.14988068,959.8804,2675.6135,161,4
297,1501,6.0449963,9.556776,2202.9048,2.4773612,2.858911,-5.56033,0.08838341,0.09695459,0.13345985,854.1909,2202.9048,162,6
298,1502,5.9605675,9.689507,2158.9763,2.146315,2.3656073,0.12341544,0.08805171,0.0969341,0.09270015,1101.1692,2158.9763,162,6
299,1503,6.143462,10.125516,2164.0046,2.223484,2.276911,0.46104655,0.09156968,0.093767345,0.023464676,1189.85,2164.0046,162,6
300,1504,6.1985207,10.176023,2041.9283,2.3253832,2.4631565,1.0555208,0.099722184,0.105787605,0.05593363,952.6373,2041.9283,162,6
301,1505,6.0394835,10.294411,2099.687,2.2810314,2.5090582,-1.7889177,0.091552794,0.09985817,0.09088146,1049.6656,2099.687,162,6
302,1506,5.9502063,9.683146,4781.744,2.6431098,3.139902,-20.845104,0.054464836,0.05350722,0.15821904,1398.0797,4781.744,162,6
308,1518,5.9424343,10.289913,2485.4827,2.4023504,2.3491447,-2.2719998,0.087986074,0.086217426,0.022147363,1186.4052,2485.4827,166,5
309,1519,5.98935,9.95904,1831.8997,1.9760801,2.4609413,0.38001263,0.08849481,0.11014041,0.19702268,1159.565,1831.8997,166,5
310,1520,6.0072675,9.6069355,2000.598,2.0852392,2.8097613,-1.40863,0.086767174,0.1142498,0.25785896,936.64526,2000.598,166,5
312,1521,5.722289,9.562857,2424.14,2.42526,2.8845687,-2.51276,0.08935626,0.10396367,0.15922956,975.15436,2424.14,166,5
313,1522,6.1536827,10.184713,2571.15,2.581979,2.7153573,-6.5040293,0.08414916,0.08695833,0.049119968,950.97974,2571.15,166,5
316,1529,6.059364,9.633664,4291.8413,2.904249,3.8256927,-16.565887,0.061454915,0.048988737,0.24085669,818.6092,4291.8413,170,12
317,1530,5.762328,9.179615,3801.9807,2.4120345,2.5868163,-5.7838507,0.06941428,0.07357084,0.06756637,1747.7991,3801.9807,170,12
318,1531,6.1224217,9.846427,2027.674,1.8732886,2.4408586,6.2299485,0.08533813,0.11564113,0.23252882,1457.5247,2027.674,170,12
319,1532,6.042625,10.135019,1529.1351,1.878919,2.1562452,8.297397,0.103594325,0.12247372,0.12861535,1296.8003,1529.1351,170,12
320,1533,5.758215,10.009554,1615.8146,2.258944,2.156901,4.184296,0.11652776,0.11057582,0.045172945,1072.6027,1615.8146,170,12
321,1534,6.0054674,9.827499,1185.9722,1.9497448,2.0738745,8.978452,0.12841053,0.13896692,0.059853986,999.9279,1185.9722,170,12
322,1535,5.7983313,10.413966,2454.6233,2.3577654,2.8158996,-5.2638702,0.0823104,0.09373904,0.1626955,935.0842,2454.6233,170,12
323,1536,5.9297724,10.4658165,991.3436,1.8311665,1.8664949,7.2108088,0.1291545,0.13223782,0.018927664,962.83563,991.3436,170,12
324,1537,6.091799,10.027551,2537.9463,2.3869724,2.3264399,-2.8486335,0.08576698,0.08383188,0.02535956,1397.4237,2537.9463,170,12
325,1538,6.326599,9.765182,1694.8062,2.062975,2.6854384,2.6300774,0.09984919,0.13324179,0.23179212,939.6732,1694.8062,170,12
326,1539,6.199818,11.24028,2603.9634,2.5505989,2.9180546,-4.6957426,0.086518824,0.09574439,0.1259249,948.5862,2603.9634,170,12
327,1540,6.141893,10.351321,2934.1492,2.618804,2.3515325,-2.3469296,0.08804153,0.07981273,0.10205862,1338.9806,2934.1492,170,12
337,1588,6.116709,10.848585,1569.7053,2.1031947,2.6220908,4.5724072,0.11001304,0.1424045,0.19789402,929.00385,1569.7053,180,3
338,1589,6.4932065,11.174523,1886.1635,2.2323904,2.4745014,2.0072792,0.10138834,0.113102436,0.09784233,1061.7485,1886.1635,180,3
339,1590,6.3291903,9.690686,3091.773,2.4275987,2.9621022,-10.196309,0.07041266,0.07732824,0.18044734,987.248,3091.773,180,3
344,1694,5.199565,7.1804004,1759.3158,2.2411664,2.074727,7.651317,0.116444,0.10611339,0.074264586,1260.2655,1759.3158,185,7
345,1695,5.2288685,6.781053,3880.8645,2.4338343,2.7599208,-9.396684,0.066119455,0.07207904,0.11815068,1528.5192,3880.8645,185,7
346,1696,5.0906715,7.2871537,1642.8058,2.089002,2.1250696,3.6718738,0.104775466,0.10677496,0.016972492,1188.3175,1642.8058,185,7
347,1697,5.0826283,6.883439,1479.8539,1.9351368,2.1895986,7.432108,0.10815419,0.12560987,0.11621389,1174.2163,1479.8539,185,7
348,1698,4.9879894,6.4879923,3123.9578,2.6865435,2.345248,-4.8405595,0.0835499,0.07468371,0.12703888,1430.609,3123.9578,185,7
349,1699,5.319244,6.7531166,4441.4316,3.0223122,3.275871,-15.328834,0.06372115,0.06394727,0.07740197,1050.8976,4441.4316,185,7
350,1700,5.341624,6.903172,3094.6758,2.2313268,3.2610834,-8.151487,0.06870007,0.086019866,0.3157713,1128.0001,3094.6758,185,7
354,1783,6.07729,12.782949,2142.438,2.0161076,2.1753802,3.3016038,0.08663771,0.09397005,0.07321601,1605.3995,2142.438,189,5
355,1784,5.9285903,12.766558,3450.4214,2.4343119,2.4927905,-13.162893,0.06469524,0.06546237,0.02345909,1630.9121,3450.4214,189,5
356,1785,6.0103526,12.380512,3663.8098,2.592766,2.6891189,-9.813237,0.07001883,0.07164115,0.035830628,1443.4863,3663.8098,189,5
357,1786,5.8346963,12.602815,2384.4187,2.2915807,2.2459307,-1.477093,0.08708169,0.08545553,0.01992075,1431.1747,2384.4187,189,5
358,1787,6.1463895,12.716864,2814.3423,2.694438,2.6822124,-8.52651,0.079745986,0.07955112,0.0045373575,1057.9813,2814.3423,189,5
359,1813,6.463617,8.717649,1871.5099,2.271665,2.4578862,0.22473171,0.10025477,0.108427726,0.075764745,970.757,1871.5099,190,3
360,1814,6.3071604,9.026496,1404.51,1.8122277,2.7015948,5.3223414,0.10031383,0.16148669,0.32920077,891.3918,1404.51,190,3
361,1815,6.1362424,9.081563,1016.7148,1.8635899,1.9837515,7.602842,0.13081446,0.14150545,0.060572933,928.5597,1016.7148,190,3
388,2071,5.7214303,4.6026993,1695.3975,2.0714774,2.0665562,1.0382259,0.097576745,0.09734109,0.0023756947,1123.276,1695.3975,213,5
389,2072,5.7455263,5.567701,1107.7657,1.5682039,2.606071,6.5123158,0.09942528,0.18621029,0.39824972,800.7766,1107.7657,213,5
390,2073,5.884695,5.487899,2276.7163,2.3635132,2.5961537,-6.971677,0.081737414,0.08665109,0.08960968,1019.9212,2276.7163,213,5
391,2074,5.914027,4.820473,1622.0504,1.936719,2.1357863,6.216493,0.10075031,0.11288973,0.09320565,1318.7131,1622.0504,213,5
392,2075,5.4384403,5.03169,2033.9233,2.2609487,2.4759178,-5.340336,0.08561856,0.09141548,0.08682403,1047.1279,2033.9233,213,5
393,2088,5.866208,4.9480734,3123.5918,2.6810322,2.4741337,-8.604533,0.07702648,0.07318567,0.07717119,1183.7386,3123.5918,214,25
394,2089,5.8395443,4.9224505,4077.0867,2.891889,2.610033,-15.245104,0.06385222,0.061818387,0.09746434,1488.2041,4077.0867,214,25
395,2090,5.536022,5.4005504,6975.718,3.4287632,3.5675275,-29.607664,0.041803118,0.038864102,0.038896512,1171.6515,6975.718,214,25
396,2091,5.912438,4.8758006,2476.6594,2.4374952,2.4223518,-4.272135,0.0858982,0.0854617,0.0062126867,1137.401,2476.6594,214,25
397,2092,5.9261303,4.803933,4821.2793,3.2840683,3.1153793,-20.501278,0.052710798,0.054506313,0.051365864,1002.8955,4821.2793,214,25
398,2093,5.926872,4.8978767,1597.1221,2.0502324,2.0113835,4.299546,0.105358094,0.10313362,0.018948523,1320.8848,1597.1221,214,25
399,2094,5.8328733,4.8518,2132.7134,2.514892,2.1902432,4.219102,0.112239495,0.09616194,0.12909058,1175.983,2132.7134,214,25
400,2095,6.1317935,5.1583285,1498.8712,2.0369084,2.2833135,6.14606,0.11181649,0.1281525,0.10791559,1057.7157,1498.8712,214,25
401,2096,6.104001,4.4986687,1520.1896,2.1198912,1.7051526,6.1346235,0.116195254,0.09049275,0.19564143,1354.9995,1520.1896,214,25
402,2097,5.9464006,5.0377045,950.02234,1.9216193,1.772805,7.9277763,0.14292327,0.12911129,0.07744215,965.37225,950.02234,214,25
403,2098,5.7462864,5.09349,3262.1118,2.4924567,3.440826,-8.187883,0.07300035,0.0865872,0.27562258,889.5282,3262.1118,214,25
404,2099,5.8118577,5.055965,2933.2073,2.765878,2.991594,-8.619993,0.07976456,0.08270653,0.075450115,872.6489,2933.2073,214,25
405,2100,5.8211045,4.669673,2977.7698,2.5856876,2.6870747,-6.611444,0.07978246,0.08198536,0.037731376,1172.4725,2977.7698,214,25
406,2101,5.999997,4.9192166,2402.8552,2.3847175,2.4153285,-3.6574085,0.08647625,0.087412156,0.012673655,1117.0582,2402.8552,214,25
407,2102,5.7744236,5.323623,2027.0048,2.1938336,2.5883443,0.86655325,0.094035126,0.111290164,0.15241818,1090.3727,2027.0048,214,25
408,2103,5.9770155,4.8762984,1169.0602,1.8136119,1.9868342,12.487461,0.124422,0.14043304,0.087185085,1151.738,1169.0602,214,25
409,2104,5.9205437,5.05912,3274.4978,2.8906558,2.8857405,-11.214924,0.07361513,0.073576555,0.0017003884,898.9304,3274.4978,214,25
410,2105,5.780435,4.730087,2258.0664,2.2244332,2.3037374,-2.258876,0.08578332,0.08854874,0.034424156,1315.6282,2258.0664,214,25
411,2106,5.8998156,5.187684,2663.7273,2.464363,2.4691076,-3.5753374,0.08519174,0.08533207,0.0019215564,1257.979,2663.7273,214,25
412,2107,5.637681,4.861457,1540.9851,1.8155104,2.0922122,5.6806045,0.095763534,0.11262708,0.13225323,1309.3705,1540.9851,214,25
