,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
47,33,9.016255,18.69539,2778.5146,2.5788581,2.953353,-7.7631173,0.07953034,0.08572619,0.12680326,862.0884,2778.5146,7,13
49,34,9.290197,18.85998,932.7526,1.6559155,1.9078075,9.103047,0.122345634,0.14656696,0.13203217,1035.7677,932.7526,7,13
48,34,8.705453,10.017932,4303.068,3.0056915,2.8199418,-15.029218,0.06435891,0.06328684,0.061799344,1303.1709,4303.068,6,8
50,35,8.881383,19.41983,996.25165,1.8283807,1.7601612,13.724583,0.14278708,0.13560997,0.037311453,1046.6536,996.25165,7,13
51,36,9.6433935,18.851988,2262.7026,2.4781764,2.173243,-1.1673064,0.096629575,0.085368544,0.12304746,908.3007,2262.7026,7,13
52,37,9.291269,18.876019,2728.6824,2.3009737,2.9044325,-2.819556,0.08035518,0.09858584,0.2077717,1034.4413,2728.6824,7,13
53,38,9.2499275,18.239677,2168.3943,2.3428705,2.1216073,0.89595234,0.09713156,0.08785605,0.094441056,1302.2134,2168.3943,7,13
55,39,9.300809,18.516993,3067.7295,2.6519816,2.413883,-2.2697194,0.08737298,0.08016568,0.0897814,1227.8337,3067.7295,7,13
56,40,9.259815,18.227282,2341.8582,2.2150166,2.368117,1.1999422,0.088596724,0.094853245,0.06465073,1153.8645,2341.8582,7,13
58,41,9.382851,18.207289,3017.4998,2.6159313,2.67988,-6.69652,0.07992461,0.081297725,0.0238625,1210.8198,3017.4998,7,13
60,42,9.249478,18.375856,1854.6244,1.7346146,2.5608425,5.314427,0.0816749,0.12711236,0.32263908,1159.3412,1854.6244,7,13
61,43,8.872878,18.401365,629.40216,1.5346726,1.4087676,11.555982,0.14998332,0.13398746,0.082040325,836.88226,629.40216,7,13
62,44,9.424569,18.552067,1759.2594,2.115011,2.7827783,0.0744875,0.09609503,0.12606853,0.23996425,861.15186,1759.2594,7,13
63,45,9.356257,18.740177,2690.9514,2.7872546,2.479897,1.0180187,0.10397457,0.09225249,0.110272504,994.10925,2690.9514,7,13
69,53,9.004578,18.592848,2134.6677,2.1735609,2.7111876,6.162614,0.097872816,0.12703827,0.19829935,955.8193,2134.6677,15,7
70,54,9.07333,18.887825,2118.8428,2.23503,3.1059,6.787362,0.102383934,0.15336844,0.2803922,899.0399,2118.8428,15,7
72,55,9.035743,19.281052,1564.832,2.1463106,2.409047,6.125685,0.11585457,0.13316731,0.10906235,842.97375,1564.832,15,7
73,56,9.2030525,18.900814,2326.6113,2.2531998,2.4983776,-0.3912988,0.0882564,0.09757515,0.098134786,1211.9288,2326.6113,15,7
74,57,9.048201,18.357111,3284.843,3.0723987,2.6595006,-1.9490108,0.09738789,0.08532918,0.13438947,1082.3333,3284.843,15,7
75,58,9.459883,18.63913,5674.9404,3.2666287,3.7704136,-17.032068,0.0605262,0.05935877,0.13361529,931.3403,5674.9404,15,7
76,59,8.885757,19.06032,1766.8646,2.1872778,2.4973185,3.5559723,0.10560168,0.12249423,0.12414945,911.6724,1766.8646,15,7
85,80,8.807744,19.692833,5504.271,3.114156,4.491426,-14.121818,0.063849665,0.058918156,0.30664426,859.8286,5504.271,23,3
86,81,8.925639,19.698261,3475.4734,2.27698,3.5292554,0.85565597,0.0740822,0.115705416,0.3548271,980.4463,3475.4734,23,3
87,82,8.9017315,19.680416,2874.5376,2.0190604,3.473323,0.9401678,0.07241863,0.12597257,0.4186949,955.3475,2874.5376,23,3
92,90,9.234959,19.82453,2285.3547,2.209207,3.124537,-2.2532027,0.084785305,0.114961915,0.292949,867.3882,2285.3547,27,5
94,91,9.295225,19.36675,2462.9114,2.5546792,3.2986286,-1.6381477,0.09459916,0.119149484,0.22553295,865.84125,2462.9114,27,5
93,91,9.166922,10.440407,1201.1025,2.0986483,1.8970735,7.172158,0.13534118,0.11953472,0.09604982,1004.5917,1201.1025,28,6
95,92,8.810815,10.470051,1587.804,2.0282178,2.6381226,0.8584432,0.098487526,0.12892005,0.23118894,811.4552,1587.804,28,6
96,92,9.244313,19.971119,1202.5544,1.8607367,1.9732537,11.51265,0.12455578,0.1344925,0.05702105,1130.5052,1202.5544,27,5
97,93,8.574408,19.789934,1638.7554,1.6827928,1.9855978,11.120026,0.08996435,0.11003833,0.1525007,1648.6948,1638.7554,27,5
98,93,8.838175,10.246502,2477.322,2.2908225,2.5293896,1.1131438,0.088942036,0.098412275,0.094318055,1114.6841,2477.322,28,6
99,94,8.68094,10.741498,2022.8745,2.1492362,2.4021602,0.60622156,0.091816284,0.10268437,0.10529022,1248.7328,2022.8745,28,6
