,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
57,58,6.6919756,9.254476,1972.5751,1.9445273,2.9952009,0.5728251,0.084120676,0.13010564,0.3507857,1027.5042,1972.5751,1,28
58,59,6.5541506,8.615206,1865.2909,1.9311359,2.4510794,5.146986,0.0913694,0.11987295,0.21212837,1234.7755,1865.2909,1,28
59,60,6.681187,8.893947,2062.4832,1.9820818,3.0242283,-2.0226142,0.08081854,0.11779108,0.34459916,1054.3895,2062.4832,1,28
60,61,6.829873,8.788289,1254.4795,1.646883,2.416182,7.8476562,0.09940998,0.15990944,0.31839448,1085.1046,1254.4795,1,28
61,62,6.551085,8.010025,1641.323,1.9154296,2.374,4.526294,0.09652639,0.12309281,0.19316363,1043.058,1641.323,1,28
62,63,6.302502,7.960809,1853.582,1.8446836,2.5730407,3.667036,0.0856695,0.12357389,0.2830725,1195.1855,1853.582,1,28
63,64,6.604888,8.256806,3813.7053,2.5368633,2.9618227,-13.783841,0.06366536,0.06723385,0.14347902,1259.094,3813.7053,1,28
64,65,6.428549,8.448593,3364.305,2.663324,3.1879368,-10.12522,0.07258563,0.078153335,0.16456182,1026.6742,3364.305,1,28
65,66,6.4627323,8.19566,1306.8656,1.5860492,2.147566,11.283026,0.09650704,0.1417591,0.26146662,1271.3654,1306.8656,1,28
66,67,6.821013,8.25475,1176.8475,1.4409666,2.4291334,11.770338,0.09229096,0.18269154,0.4067981,1059.3208,1176.8475,1,28
67,68,6.4738626,7.6158495,2449.9324,1.9562666,2.886939,1.9370888,0.07696124,0.115611665,0.32237342,1308.2072,2449.9324,1,28
68,69,6.612185,7.9786406,2627.7048,2.2380297,2.7600183,-0.56711715,0.08235958,0.10087344,0.18912506,1257.1392,2627.7048,1,28
69,70,6.6115146,8.006378,1829.2181,1.7634602,2.4596605,3.9513397,0.08253412,0.11897252,0.28304735,1298.9047,1829.2181,1,28
70,71,6.5321255,7.881725,2498.4294,1.9402844,2.5374184,-2.5199845,0.071942516,0.09175072,0.23533131,1562.0989,2498.4294,1,28
71,72,6.540672,8.033522,2325.9006,1.9294076,2.3626876,2.59698,0.07853406,0.09713639,0.18338437,1553.7894,2325.9006,1,28
72,73,6.4411855,7.596157,2508.7458,2.0317545,2.6530516,5.819555,0.08241917,0.11158531,0.23418207,1473.7761,2508.7458,1,28
73,74,6.60396,7.717106,2518.9626,2.202316,2.077283,-0.43136033,0.08294927,0.07837318,0.056773476,1552.9647,2518.9626,1,28
74,75,6.5880146,8.342984,2432.9753,2.1174216,2.5885458,-1.2638755,0.08031258,0.09705715,0.18200341,1398.7117,2432.9753,1,28
75,76,6.460087,8.434842,2551.1226,2.056514,2.8088012,1.0406957,0.07848586,0.10780831,0.2678321,1268.1923,2551.1226,1,28
76,77,6.719169,8.432236,2398.8767,1.796695,3.38082,2.1674712,0.07152448,0.13990818,0.46856236,1248.5889,2398.8767,1,28
77,78,6.596541,8.50288,1595.8795,1.9014525,2.8397913,4.3208804,0.09699302,0.15431839,0.33042526,873.6472,1595.8795,1,28
78,79,6.739555,8.373236,1574.9072,1.7187208,2.320723,7.504547,0.090885706,0.12998521,0.2594029,1304.456,1574.9072,1,28
79,81,6.601059,8.663443,1660.5594,2.007623,2.3297858,0.83204573,0.095211625,0.11073045,0.13828003,994.0158,1660.5594,2,16
80,82,6.501844,8.750613,1090.8569,1.7342477,2.274139,8.446917,0.11611889,0.16426116,0.23740469,938.9031,1090.8569,2,16
81,83,6.5523515,8.223683,1725.2515,1.713076,3.3052099,2.4963984,0.081262976,0.1667155,0.48170432,934.2705,1725.2515,2,16
82,84,6.28878,8.168714,1908.3558,1.856547,2.7073917,-0.32669023,0.08075222,0.116465874,0.3142673,1037.88,1908.3558,2,16
83,85,6.5369234,8.168219,1316.9457,1.6903983,2.0757577,10.150767,0.10239094,0.13241293,0.18564758,1261.8218,1316.9457,2,16
84,86,6.2830906,7.8769135,2430.8428,2.1259158,2.3902109,1.5995247,0.08379015,0.09452791,0.11057397,1341.138,2430.8428,2,16
85,87,6.5422444,7.968529,1526.8282,1.698195,1.8475723,12.656974,0.09650156,0.10714637,0.08085061,1684.6819,1526.8282,2,16
86,88,6.3716073,7.851297,2055.8752,1.824986,2.3750079,3.3566802,0.07980897,0.10586481,0.2315874,1478.815,2055.8752,2,16
87,89,6.5327826,7.8578715,2816.805,2.3559723,2.612177,-4.74611,0.078467526,0.08534571,0.09808088,1269.8208,2816.805,2,16
88,90,6.5537314,7.893767,2211.6277,1.9613202,2.671844,0.7651989,0.0802481,0.1096396,0.26593015,1304.4951,2211.6277,2,16
89,91,6.598856,8.038931,1642.1951,1.8668077,2.3477693,5.008892,0.09441694,0.12262771,0.20485896,1108.0712,1642.1951,2,16
90,92,6.5174804,8.512645,2795.4165,2.0767453,2.4270248,-1.908047,0.07317398,0.08461799,0.14432468,1621.1888,2795.4165,2,16
91,93,6.5823903,8.310256,2218.0845,1.9592339,2.7388148,0.59077,0.079872616,0.111825496,0.2846417,1289.154,2218.0845,2,16
92,94,6.8229566,8.531942,1894.8616,1.7800778,2.6838386,7.8061295,0.08519308,0.1395495,0.33674186,1327.6497,1894.8616,2,16
93,95,6.4304967,8.321642,2408.8171,1.9499342,2.785815,1.0786957,0.076657824,0.11024211,0.30004892,1360.6838,2408.8171,2,16
94,96,6.591128,8.046067,1810.8964,1.8221458,2.3099174,6.7775164,0.0888033,0.117006816,0.2111641,1399.3724,1810.8964,2,16
95,98,6.5458922,8.129285,1662.9567,1.8088255,2.033368,7.5933604,0.093420655,0.1071158,0.11042891,1517.849,1662.9567,3,24
96,99,6.3949084,7.471198,2949.7307,2.5602953,2.2605126,-3.4657185,0.08437736,0.07562987,0.11708913,1263.4513,2949.7307,3,24
97,100,6.670083,7.703242,2358.3533,2.0261025,2.918652,2.6461751,0.08206211,0.12140042,0.3058088,1217.3375,2358.3533,3,24
98,101,6.554124,7.7809753,2518.0728,1.9258615,2.376752,1.4835458,0.074322835,0.092089705,0.18970867,1719.2051,2518.0728,3,24
99,102,6.5682697,8.011056,1904.048,2.0493011,2.5577414,0.82453436,0.09059569,0.11346285,0.19878486,1017.4177,1904.048,3,24
100,103,6.4583435,7.8579497,1944.8209,2.0284567,2.2282803,4.1625743,0.09300367,0.10314962,0.08967616,1420.4838,1944.8209,3,24
101,104,6.4159594,7.9371023,2528.5298,2.1103098,2.9037142,-0.10728472,0.07976272,0.10914335,0.27323776,1213.7988,2528.5298,3,24
102,105,6.4592223,7.716201,2153.7642,1.8974632,2.2274501,7.9506645,0.085148945,0.10257211,0.1481456,1723.9536,2153.7642,3,24
103,106,6.5314903,7.7583075,2688.7344,2.2860012,2.4020324,-1.5705854,0.081932515,0.085825145,0.048305415,1408.8687,2688.7344,3,24
104,107,6.4539657,7.753508,2456.827,2.2158308,2.3344188,0.024119044,0.08503703,0.089517385,0.050799783,1426.4065,2456.827,3,24
105,108,6.6500363,7.847242,2604.0474,1.9040686,2.4381588,1.0124084,0.071883395,0.09221296,0.21905471,1767.8475,2604.0474,3,24
106,109,6.6403103,7.72236,3618.2478,2.2282965,2.3518703,-2.2549872,0.06885115,0.072418295,0.05254277,2187.2068,3618.2478,3,24
107,110,6.8739753,8.108001,1583.1409,1.8160686,2.1302423,3.3188703,0.091407865,0.108629316,0.1474826,1316.7764,1583.1409,3,24
108,111,6.566407,7.5954094,2459.0378,2.1744742,2.415245,-2.0437543,0.08101807,0.08922078,0.09968795,1378.1028,2459.0378,3,24
109,112,6.4904914,7.8000026,1691.895,2.070845,2.371691,3.0932086,0.101120695,0.11732808,0.12684877,1126.4817,1691.895,3,24
110,113,6.5909357,7.670821,2089.7178,2.1907837,2.246685,0.6517193,0.092123955,0.09448555,0.024881676,1337.8416,2089.7178,3,24
111,114,6.6471844,7.862274,1312.4698,1.7276387,1.9813327,8.820388,0.10360659,0.12246363,0.12804207,1314.9551,1312.4698,3,24
112,115,6.4642367,7.7765703,2694.947,1.8773836,2.3136578,2.815004,0.0708072,0.088023774,0.18856469,1976.7596,2694.947,3,24
113,116,6.5432706,8.070846,2132.1702,2.0754197,2.9561656,3.547785,0.08987798,0.13328494,0.29793525,1107.3622,2132.1702,3,24
114,117,6.3422966,7.889813,1487.0725,1.8990792,2.0527594,2.4354517,0.09785709,0.10628557,0.074865185,1260.1107,1487.0725,3,24
115,118,6.6976094,8.210251,1128.9564,1.4754114,1.9667232,14.098905,0.09979306,0.14534706,0.24981236,1276.3799,1128.9564,3,24
116,119,6.5015693,8.078625,3158.251,2.1099176,2.5920818,-6.425101,0.066630825,0.07848423,0.18601425,1669.8104,3158.251,3,24
117,120,6.562325,8.281055,3129.045,2.3268232,3.0316634,-6.613268,0.072254375,0.08728217,0.2324929,1241.0345,3129.045,3,24
118,121,6.4596887,8.168809,1782.5061,1.7046871,2.561879,11.4365015,0.08706006,0.14577575,0.33459496,1297.7057,1782.5061,3,24
119,123,6.4213414,7.6992197,2237.927,2.060556,2.249505,-1.1574318,0.08161148,0.08868306,0.08399586,1441.0911,2237.927,4,5
120,124,6.585826,7.680951,2589.1626,2.0179844,2.3718715,0.954033,0.076355636,0.08985079,0.14920163,1686.6777,2589.1626,4,5
121,125,6.5763187,7.9741898,2329.5461,2.2505066,2.2604156,-3.0744705,0.0842779,0.08460392,0.0043836692,1375.639,2329.5461,4,5
122,126,6.5743146,8.261957,1052.8246,1.596903,2.0566814,9.18641,0.10854732,0.14938836,0.22355355,1024.6119,1052.8246,4,5
123,127,6.597649,8.852688,1157.8557,1.6091968,2.2732008,8.900993,0.10291762,0.15913948,0.2921009,1013.02295,1157.8557,4,5
124,129,6.5870004,8.208237,1068.783,1.6567491,2.0424664,12.872867,0.118064664,0.15624009,0.18884878,1073.6797,1068.783,5,41
125,130,6.664505,8.005922,1892.0388,1.7045535,2.0673444,16.985607,0.088018425,0.11276662,0.17548646,1892.3168,1892.0388,5,41
126,131,6.56264,7.86487,2934.418,2.2396898,2.7289944,-3.9485483,0.0746965,0.08841725,0.17929848,1422.2002,2934.418,5,41
127,132,6.618681,7.6099067,3703.0557,1.9909239,2.603754,-0.9637275,0.061871197,0.08014438,0.23536408,2211.517,3703.0557,5,41
128,133,6.405737,7.3913503,2970.8418,2.349338,2.440884,-4.6428413,0.07665121,0.07915318,0.037505288,1556.3418,2970.8418,5,41
129,134,6.358707,7.5903907,4143.4663,2.006287,2.3671448,-9.14051,0.05544217,0.063359246,0.1524443,2614.9275,4143.4663,5,41
130,135,6.5127954,7.6056805,3250.9788,2.1198347,2.563458,-5.092134,0.0670708,0.07877577,0.17305659,1766.9596,3250.9788,5,41
131,136,6.630558,7.41932,2956.6704,2.3680267,2.5277507,-3.1568263,0.0790932,0.08380601,0.06318819,1505.3824,2956.6704,5,41
132,137,6.632093,7.4531555,2854.183,2.132546,2.3436968,-1.7764302,0.074391015,0.08127543,0.09009309,1741.6503,2854.183,5,41
133,138,6.4310427,7.4720855,3112.1018,2.1620607,2.2562382,-0.061752733,0.073678665,0.076828495,0.04174093,1957.1199,3112.1018,5,41
134,139,6.426505,7.502212,2432.847,2.1345217,2.1681213,2.733497,0.08532439,0.08673615,0.01549711,1667.5986,2432.847,5,41
135,140,6.644489,7.4784193,4071.0012,2.479323,2.5231857,-10.531811,0.06481966,0.06560758,0.017383905,1552.818,4071.0012,5,41
136,141,6.7608585,7.895556,1677.8027,1.9435425,2.013355,4.8252945,0.097291835,0.1012001,0.034674726,1355.2343,1677.8027,5,41
137,142,6.620998,7.672217,3501.6907,2.7559686,2.781449,-12.706508,0.06874272,0.06895595,0.009160875,1156.1296,3501.6907,5,41
138,143,6.803782,8.117773,1682.7928,1.8053032,2.3025024,9.466987,0.09454951,0.12747656,0.21593861,1288.5358,1682.7928,5,41
139,144,6.554494,7.679709,2618.5796,2.162885,2.2920375,-1.2884353,0.079063244,0.0835306,0.056348354,1614.4382,2618.5796,5,41
140,145,6.4821434,7.5094943,1822.2186,1.758376,2.2152708,4.9867706,0.083406545,0.10778849,0.20624782,1497.7666,1822.2186,5,41
141,146,6.5395775,7.697531,4354.0195,2.1865556,2.996344,-7.6603684,0.0590906,0.07570952,0.27025884,1776.2711,4354.0195,5,41
142,147,6.710916,7.9817104,1758.8301,1.6385309,1.9589198,11.248483,0.08364437,0.103612095,0.16355388,1868.5309,1758.8301,5,41
143,148,6.591697,8.024449,2089.2866,1.879169,2.577996,11.533389,0.088806376,0.13216045,0.27107373,1405.8451,2089.2866,5,41
144,149,6.599372,7.7554135,3093.9585,2.3339813,2.5048952,-1.8306972,0.07785821,0.08317333,0.06823197,1510.6223,3093.9585,5,41
145,150,6.7664776,7.950417,1313.1903,1.7407689,2.0752165,8.775058,0.10445086,0.12967236,0.16116276,1278.9431,1313.1903,5,41
146,151,6.806498,7.9188104,3458.2986,2.409629,3.4337249,-6.578474,0.07138777,0.09115731,0.29824632,1129.3519,3458.2986,5,41
147,152,6.5931263,7.840696,1936.1742,1.9233501,2.3950486,5.751481,0.08972035,0.11532055,0.19694737,1251.1173,1936.1742,5,41
148,153,6.532907,8.227004,1132.2714,1.714825,2.1682637,7.286505,0.11003738,0.14685096,0.20912524,991.59204,1132.2714,5,41
149,154,6.6827793,8.368463,1317.7397,1.6859633,2.2150922,6.0399704,0.0969081,0.13348246,0.23887444,1116.1483,1317.7397,5,41
150,155,6.6919,8.433518,1818.1794,1.8018054,3.2872434,2.7705436,0.08353912,0.1621418,0.45187953,978.0318,1818.1794,5,41
151,156,6.505244,7.915791,4675.5356,2.5033016,3.055321,-15.309461,0.058390412,0.06355839,0.18067475,1694.6548,4675.5356,5,41
152,157,6.3538446,7.6278443,2540.7236,2.0044043,2.1539378,1.3394938,0.07690528,0.08271535,0.06942332,1798.0217,2540.7236,5,41
153,158,6.5922217,7.8667874,3461.3064,1.9421822,2.5118887,-0.22774318,0.06281865,0.08079568,0.22680406,2285.6448,3461.3064,5,41
154,159,6.466625,7.7865868,4078.0576,2.2391443,2.759188,-10.059601,0.060449157,0.07006636,0.18847705,1888.9934,4078.0576,5,41
155,160,6.5209584,7.680914,3362.4814,2.0879657,2.2888985,5.2553134,0.0718279,0.07930861,0.08778578,2277.1946,3362.4814,5,41
156,161,6.540115,7.7019157,4692.246,2.2952154,3.0996487,-7.271067,0.059829917,0.076055534,0.25952405,1778.593,4692.246,5,41
157,162,6.399166,7.8403172,8230.517,2.7053316,2.8083594,-28.42279,0.045189925,0.045862403,0.036686122,2986.134,8230.517,5,41
158,163,6.6094203,7.7684784,5718.531,2.3334942,2.5662568,-14.6503315,0.052432206,0.056080107,0.0907012,2865.544,5718.531,5,41
159,164,6.646916,7.721966,2777.4731,1.8963774,2.314115,8.57952,0.073940955,0.0928193,0.18051721,2131.5703,2777.4731,5,41
160,165,6.371105,7.8992147,2495.5437,1.9482195,2.5444705,-0.5296308,0.07390657,0.09570414,0.23433205,1537.4927,2495.5437,5,41
161,166,6.619186,7.7848577,3371.1956,2.3850129,2.7190132,-7.3195353,0.07077322,0.07794672,0.12283881,1335.8547,3371.1956,5,41
162,167,6.589421,8.13301,2909.6523,2.0331254,2.361354,6.6648593,0.07652913,0.09045996,0.1390002,1819.9906,2909.6523,5,41
163,168,6.634942,8.121933,2028.0365,1.6331344,2.482252,10.681349,0.07622108,0.12664716,0.3420755,1601.1771,2028.0365,5,41
164,169,6.5505576,8.055871,1999.8083,2.003219,2.4345725,3.313807,0.08934048,0.110412754,0.17717837,1116.2959,1999.8083,5,41
165,171,6.5075994,7.742368,3166.5461,2.110405,2.448104,-5.375942,0.067377694,0.076341,0.13794306,1877.2943,3166.5461,6,258
166,172,6.58412,7.9496675,2544.1846,1.9778007,2.5500245,3.3441875,0.07744432,0.10163882,0.22439933,1473.5638,2544.1846,6,258
167,173,6.442229,7.904334,2909.8242,1.7718257,2.307725,4.9974,0.065161206,0.08647087,0.23221974,2248.0977,2909.8242,6,258
168,174,6.645135,8.238907,3668.061,2.2367742,3.0216668,-8.0611725,0.06443068,0.07984073,0.25975484,1577.3087,3668.061,6,258
169,175,6.7160525,8.452576,2092.4148,1.7357206,2.4070137,12.957011,0.08177369,0.1229824,0.2788904,1733.4321,2092.4148,6,258
170,176,6.607961,8.28402,2742.792,1.8038886,2.404849,3.6179469,0.06779041,0.09185356,0.2498953,1770.08,2742.792,6,258
171,177,6.63267,8.290458,2069.1492,1.647438,2.4252982,13.619168,0.07783428,0.12625691,0.32072765,1727.6119,2069.1492,6,258
172,178,6.631237,8.671595,2177.805,1.8658602,2.3307273,7.2267313,0.08242107,0.10646608,0.19945152,1651.6149,2177.805,6,258
173,179,6.2182345,7.5136414,3794.5125,2.1702173,2.6079469,-4.8756886,0.06403337,0.07512895,0.16784452,1655.0436,3794.5125,6,258
174,180,6.5784807,8.074287,3346.8232,2.1626098,2.7844827,-4.325278,0.06795057,0.084459536,0.22333516,1599.0497,3346.8232,6,258
175,181,6.6018276,7.5859222,3972.9604,2.2839935,2.759825,-4.990468,0.06554948,0.07712821,0.17241365,1882.0485,3972.9604,6,258
176,182,6.434716,7.8731475,3095.7341,2.1482441,2.9875646,-1.4576924,0.07230058,0.098622955,0.280938,1391.6855,3095.7341,6,258
177,183,6.3833942,8.064492,1604.013,1.608908,2.119362,12.771397,0.08777271,0.12395088,0.24085268,1546.0336,1604.013,6,258
178,184,6.8632364,8.7901745,1397.7341,1.6069045,2.2305052,10.221244,0.092999205,0.13998933,0.27957824,1287.4935,1397.7341,6,258
179,185,6.6726527,8.277429,2388.3918,1.7152547,2.8682425,6.2857437,0.0707876,0.12726422,0.4019841,1545.6672,2388.3918,6,258
180,186,6.699984,8.484572,1247.0099,1.6734986,2.174163,16.365734,0.11235067,0.16110986,0.23027916,1271.5306,1247.0099,6,258
181,187,6.7762623,8.324363,1517.4056,1.6945589,2.1707647,13.391463,0.09734628,0.13401486,0.21937239,1420.2118,1517.4056,6,258
182,188,6.632296,7.938643,3316.2556,2.287845,3.010949,-5.0052266,0.07109432,0.08885038,0.24015817,1426.0524,3316.2556,6,258
183,189,6.5617437,7.8857694,3614.454,2.3760242,2.7710884,-5.628427,0.07017653,0.07956735,0.14256641,1585.317,3614.454,6,258
184,190,6.7549324,8.67075,1707.7052,1.883504,2.5907922,6.2406197,0.09475185,0.1382608,0.27300072,1133.6183,1707.7052,6,258
185,191,6.5862155,8.066882,1609.626,1.7835505,2.8876967,8.321995,0.094505504,0.17336713,0.38236225,1043.7449,1609.626,6,258
186,192,6.5396748,8.277776,3116.403,2.3371155,3.173605,-3.8269472,0.07561606,0.09769095,0.26357704,1225.5135,3116.403,6,258
187,193,6.9573965,8.306296,1591.3973,1.6015047,2.3359447,11.4742365,0.08668132,0.13916601,0.31440812,1424.428,1591.3973,6,258
188,194,6.796436,8.163181,1113.1113,1.5665674,2.359258,7.614325,0.100470185,0.16704704,0.33599147,1014.50385,1113.1113,6,258
189,195,6.557849,8.270522,1137.0706,1.3245424,2.2281818,11.896135,0.085489735,0.16604541,0.40555012,1217.7655,1137.0706,6,258
190,196,6.3616695,8.251571,1909.1664,1.7262375,2.5152674,5.3428216,0.079976305,0.12233091,0.3136962,1328.8164,1909.1664,6,258
191,197,6.5749536,8.244377,1624.7557,1.6330183,2.1641226,9.141614,0.0856425,0.11994396,0.24541323,1489.2992,1624.7557,6,258
192,198,6.602711,8.337396,1302.4203,1.598148,2.3065846,10.124879,0.09636897,0.15333755,0.30713663,1157.1058,1302.4203,6,258
193,199,6.43254,7.81844,2229.8914,1.951082,2.7630258,-1.7861593,0.077002905,0.10597315,0.29386038,1203.081,2229.8914,6,258
