,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
49,34,18.033003,19.989452,2243.3027,2.2884336,2.1587057,3.9148014,0.097668976,0.09163956,0.056688488,1069.3694,2243.3027,7,8
50,34,19.396358,28.589777,856.0986,1.559386,1.833752,13.631818,0.12790261,0.15941732,0.14962003,1071.3643,856.0986,9,10
51,35,19.025257,29.17223,890.91315,1.6940787,1.6905154,18.012684,0.14742786,0.14698894,0.0021033762,1100.3907,890.91315,9,10
53,36,19.328579,28.59394,2007.5222,2.1740882,1.9802883,0.15397145,0.09253912,0.08440321,0.0891408,922.971,2007.5222,9,10
54,37,19.377611,28.744637,2391.5432,2.1623864,2.6370711,3.9716897,0.08869209,0.110415004,0.18000452,1057.8915,2391.5432,9,10
55,38,19.250006,28.060966,1918.9816,2.2117302,1.9589335,3.8308003,0.10252932,0.08982386,0.114298195,1305.3215,1918.9816,9,10
57,39,19.410032,28.270248,3563.5466,2.7854548,2.5051723,0.7896528,0.08953619,0.080444776,0.10062361,1308.917,3563.5466,9,10
58,40,19.29592,28.091335,2578.0168,2.2629607,2.500509,4.261184,0.08972513,0.10016017,0.095,1161.9988,2578.0168,9,10
60,41,19.297825,27.955797,2928.091,2.5412483,2.8458045,0.6042314,0.08996994,0.10085832,0.10701934,1084.716,2928.091,9,10
62,42,19.269083,28.185246,2051.2996,1.7585154,2.644803,7.9564066,0.080393136,0.13050276,0.33510536,1358.615,2051.2996,9,10
69,49,19.425196,27.873472,1183.0107,1.8140581,2.0430021,14.842355,0.12731884,0.14985488,0.112062566,1085.8536,1183.0107,18,9
70,50,19.52007,28.254929,1962.0513,2.4231634,2.600457,8.719426,0.12177433,0.13319543,0.06817784,901.67065,1962.0513,18,9
72,51,19.552467,28.063007,5437.5713,3.0645757,3.2623026,-12.518086,0.0654601,0.06756648,0.06060963,1415.807,5437.5713,18,9
74,52,19.662727,28.0819,3720.798,3.1117897,2.838544,-4.0749793,0.089003205,0.08245389,0.08780986,890.5696,3720.798,18,9
76,53,18.999142,28.381504,2260.2402,2.14967,2.758972,6.7241426,0.094152436,0.12658252,0.22084387,1057.5192,2260.2402,18,9
78,54,19.120527,28.861967,2728.5366,2.5463252,3.0276742,1.7905009,0.095283516,0.11440387,0.15898308,976.94836,2728.5366,18,9
79,54,21.251513,39.218235,1978.1417,1.9339726,2.3583536,3.8012166,0.087100305,0.10817958,0.179948,1226.8757,1978.1417,22,8
81,55,21.098785,38.431446,3510.9058,2.8774137,2.656774,-4.4223704,0.08489974,0.07945309,0.07667987,1205.8655,3510.9058,22,8
80,55,19.18779,28.979446,2704.8533,2.5515296,2.7147772,-5.116367,0.084493496,0.08857058,0.060132958,937.811,2704.8533,18,9
82,56,19.270277,28.657406,2641.2427,2.3249977,2.5579867,-1.07539,0.08459073,0.09262991,0.09108299,1232.4779,2641.2427,18,9
83,56,21.666504,39.74752,1545.0858,1.7092091,1.7139058,19.728579,0.10327069,0.10364397,0.0027403645,1801.4371,1545.0858,22,8
84,57,19.107567,28.1708,4342.923,3.234257,3.0340497,-3.320521,0.08745508,0.08271158,0.06190208,1028.1458,4342.923,18,9
85,57,21.701813,39.607407,1653.0437,2.034199,2.0854907,9.560268,0.110514246,0.113971405,0.02459455,1249.1361,1653.0437,22,8
86,58,21.652552,39.428646,864.05536,1.4666203,1.6303016,16.04076,0.12077024,0.13926661,0.10039938,1111.824,864.05536,22,8
88,59,21.60781,39.775578,1746.2069,1.9213191,1.9182522,9.177809,0.09920625,0.099017546,0.0015962457,1358.4614,1746.2069,22,8
90,60,21.983347,40.22475,2003.5476,1.9839286,2.1182313,8.444481,0.09402663,0.10158297,0.06340324,1332.8499,2003.5476,22,8
92,61,21.753733,39.617477,1509.5239,1.8292923,1.7014292,7.623622,0.100281306,0.09223071,0.06989755,1387.4633,1509.5239,22,8
91,61,19.478502,29.776222,4624.317,2.1687598,3.8312013,-3.4480655,0.059116922,0.097896576,0.43392172,1058.0726,4624.317,25,3
94,62,19.336678,29.30059,5666.1187,2.737861,3.6053338,-17.002737,0.056805287,0.06044264,0.2406082,1040.7916,5666.1187,25,3
96,63,18.821806,28.41474,8176.645,3.5923824,3.7228775,-31.628853,0.04045141,0.037948243,0.035052206,1077.9171,8176.645,25,3
97,63,21.890686,39.652386,916.8728,1.7895089,1.7005408,14.203662,0.14802073,0.13803992,0.04971652,1008.2806,916.8728,27,11
98,64,21.374702,39.469364,1409.236,1.6460863,2.019431,13.169849,0.09821844,0.12756188,0.18487622,1074.5879,1409.236,27,11
99,65,21.604822,39.65593,1156.0831,1.6851621,1.4560126,13.497061,0.115444206,0.096127704,0.13598067,1452.9443,1156.0831,27,11
100,66,21.609371,39.917366,3059.8276,2.3238194,3.3232934,-2.825669,0.076913625,0.105128296,0.30074805,812.9018,3059.8276,27,11
103,67,21.809078,39.62131,1665.1074,2.019408,1.8452219,16.359957,0.11841433,0.10515335,0.08625603,1476.8704,1665.1074,27,11
104,68,21.883669,40.022175,977.36633,1.6898695,1.7872715,15.091006,0.13247977,0.14302069,0.05449758,940.9149,977.36633,27,11
105,69,21.539986,39.692562,1257.0613,2.237499,1.7905599,14.747003,0.1629363,0.11991606,0.19974941,1138.6978,1257.0613,27,11
106,70,18.57414,29.153948,2301.8208,2.5638833,2.9518042,5.6454134,0.112498626,0.13316105,0.13141823,895.6896,2301.8208,30,3
107,70,21.685795,39.742447,1142.1965,1.7025882,1.8553251,20.693092,0.12795904,0.14451541,0.08232352,1348.4235,1142.1965,27,11
108,71,19.081594,29.816214,2689.5198,2.6164157,2.9598553,0.13481037,0.09594318,0.1084674,0.116032556,904.1935,2689.5198,30,3
109,71,21.750242,39.506813,1324.6967,2.0820365,1.9181436,8.971629,0.12990461,0.11720596,0.078717574,1068.1694,1324.6967,27,11
111,72,19.238182,29.430225,1463.8303,1.9045187,2.5264857,9.626143,0.11009803,0.15858397,0.2461787,804.987,1463.8303,30,3
112,72,21.496668,39.36713,1896.4481,2.2617116,2.1527956,8.190749,0.11331621,0.106739394,0.04815647,1131.0955,1896.4481,27,11
114,73,21.75763,39.791245,2521.1528,2.0573905,2.6370401,8.781973,0.08591198,0.115602806,0.21981072,806.44,2521.1528,27,11
117,80,19.097498,29.752283,3075.7673,2.5402234,4.2868285,5.8470736,0.094248734,0.17868102,0.40743527,813.7792,3075.7673,35,4
119,81,19.383558,30.072584,3440.8293,2.2475157,3.9149818,10.213854,0.08030662,0.16193348,0.42591926,1067.9698,3440.8293,35,4
120,82,19.034079,29.406794,3054.2773,2.0738914,3.424599,2.6893244,0.07336544,0.12558368,0.39441335,1013.4507,3054.2773,35,4
122,83,19.342823,30.066015,1125.7474,1.5814404,2.6914542,14.931783,0.110079594,0.23439097,0.41242155,847.1044,1125.7474,35,4
124,87,19.265457,29.268494,3109.0044,2.3763087,3.854901,8.063524,0.08905092,0.16264682,0.3835617,1048.6924,3109.0044,39,8
125,88,18.97181,29.212824,3008.8406,2.2368312,3.0385392,2.1622174,0.07950886,0.10977581,0.26384652,1091.666,3008.8406,39,8
127,89,19.119867,29.767754,1538.7225,2.2103717,2.34264,6.5333366,0.12209399,0.13106842,0.05646117,861.08844,1538.7225,39,8
128,90,19.377928,29.457293,1664.1024,1.9540508,2.8179111,9.54114,0.1047507,0.1682096,0.30656055,802.52014,1664.1024,39,8
129,91,19.317272,29.273907,2863.309,2.612174,3.3300889,-0.49203378,0.09182971,0.11617848,0.21558428,864.2257,2863.309,39,8
130,92,19.436888,29.577076,1545.826,1.9119302,2.1748264,11.089135,0.10890527,0.12835437,0.12088145,1142.1577,1545.826,39,8
131,93,18.04136,20.008621,2324.0288,2.1937525,2.447344,6.618034,0.094692,0.10752814,0.10361908,1178.4299,2324.0288,41,4
132,93,18.785921,29.64278,1257.7642,1.4765348,1.761192,23.710491,0.101284035,0.12902343,0.16162753,1741.5952,1257.7642,39,8
